F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Name
30.81037,0.12226499,28.085571,29.88768,33.048977,4.9634056,292.07254,684.64294,61.76709,77.39274,0.5997964,0.67264664,0.2748362,0.51527274,0.90767694,0.63284075,8.633869,4.4630666,6.4957356,3.078871,0.20324843,0.8633823,18.393929,0.9599704,-9.417725,-1.8616502,18.828064,1.0772867,-6.891502,-2.7509625,0.018438166,1.7818297,1.2789967,0.53917456,5.0198555,0.56638205,2.753067,3.2820709,13.890213,0.8030232,784.56726,0.36463943,1173.1304,0.2617988,-75.87234,-1.1758348,1810.6609,0.16004668,961.4206,0.32014304,-72.59816,-1.176121,2787.7395,0.09882465,877.01025,0.35018456,-74.48367,-1.1252706,-5.112537,-1.6323959,14.1680355,0.6030901,0.05826122,0.38382444,-0.0012027053,-14.167433,0.2577212,0.7052277,24.608833,0.5249375,-13.006068,-1.294601,22.501617,0.91908884,-8.382924,-2.2178125,-0.13989224,8.912932,0.046426777,0.010731982,0.092306726,3.9895356,3.0183728,0.21173914,0.17604722,0.099565215,0.102022104,-27.634447,pQy4omHIf7o.002.wav
39.84935,0.12438334,35.7128,38.435658,45.006325,9.293526,230.5249,293.31735,217.72083,468.78702,0.51748997,0.69794863,0.19382563,0.4464543,0.8290439,0.63521826,7.569241,4.1150103,5.560136,3.205223,0.14984912,0.90159714,7.3848844,2.0846145,-7.594604,-2.0510988,-1.2931833,-11.464939,-20.709894,-0.8194474,0.030324956,1.5447478,1.1166145,0.60771585,7.5533004,0.51402736,9.446991,1.1099603,15.548031,0.80755633,877.4966,0.28133202,1324.4036,0.2587067,-103.15575,-0.9068566,1807.0872,0.12339315,1066.8918,0.38172415,-93.04972,-0.97036463,2871.4294,0.08824492,947.23865,0.39416438,-94.84481,-0.9338378,-6.9507604,-0.98960966,16.062756,0.55809784,0.100123905,0.18169284,-0.0074715507,-1.9494262,0.211344,0.63800406,13.799297,0.8168904,-11.097859,-1.1682606,-0.7893356,-20.312077,-27.388542,-0.60583055,1.25439,6.3996825,0.08539225,0.007963109,0.070429526,3.5317202,2.6298487,0.20525,0.17647928,0.16513513,0.19495837,-28.791677,gfTTzlRNF8s.002.wav
36.618637,0.08490899,34.54302,36.251625,38.52816,3.9851418,60.703033,56.480103,47.757877,72.431366,0.45999807,0.8186936,0.11528362,0.36839858,0.82104623,0.7057626,8.071338,4.1229634,4.8685894,2.669229,0.14702795,1.0013199,18.173971,0.74039656,-8.917582,-2.0131907,11.103367,1.8472663,-20.401741,-0.9096115,0.02011316,1.8213986,1.1329888,0.6474299,7.3918257,0.51946867,6.6546383,1.8377806,15.3536415,0.70184344,647.3109,0.3868133,1363.8998,0.19997181,-87.0513,-1.0670292,1710.3168,0.1356458,996.87976,0.36515614,-76.85544,-1.0983796,2737.3154,0.09009248,1031.1489,0.368407,-77.751686,-1.0759712,-7.013875,-1.1223202,16.630516,0.5571206,0.073694415,0.28053302,-0.011279414,-1.430729,0.19907084,0.7315945,22.577366,0.46761662,-11.025461,-1.6954864,14.370459,1.5559229,-25.139166,-0.7264896,-1.7329394,10.366106,0.05533154,0.0062493454,0.045629088,3.4009156,2.4950757,0.25710526,0.15229659,0.13705882,0.1606884,-29.330715,a5NTqK367wo.000.wav
36.606243,0.12682158,32.83287,35.347076,40.030457,7.197586,113.97245,222.83942,185.51492,399.8267,0.25598007,1.0696297,0.0107604535,0.17532289,0.4560925,0.44533205,4.172787,3.1702244,3.55127,2.1331058,0.07569545,1.4518994,14.69399,1.0144358,-19.458067,-0.8609062,1.0146523,12.70566,-5.689153,-2.7944398,0.020885604,1.2407138,1.3627977,0.5357618,5.030875,0.8465246,5.6575747,1.7071723,18.003534,0.622028,826.5426,0.294104,1382.8259,0.19253393,-126.77332,-0.74540037,1756.9421,0.11351586,1130.4131,0.3198543,-119.94137,-0.7842273,2778.4395,0.08558646,970.294,0.37144276,-122.71762,-0.73945045,-5.072052,-1.7020094,16.257545,0.58618593,0.07830693,0.27141374,-0.0050974875,-3.6486752,0.15253551,0.8559914,25.473394,0.38204902,-24.151327,-0.7370568,1.3845977,11.094678,-17.332052,-0.8091831,0.09967904,10.085833,0.03468771,0.028373282,0.022535523,1.9620668,1.7060368,0.23153846,0.18565252,0.37695652,0.5561861,-34.22339,7knYNR1tAig.001.wav
30.146278,0.16533366,26.695854,29.23771,33.46731,6.7714577,251.24997,292.0727,124.52866,143.1348,0.6276224,0.72777134,0.2236076,0.4869896,1.0634997,0.8398921,9.955251,5.15724,6.874995,3.2083724,0.25776833,0.92952776,22.206562,0.55303067,-4.8617153,-3.7229807,25.35912,0.7457017,-5.8437095,-3.3760533,0.023820942,1.4987186,1.3487722,0.61771667,4.8104506,0.6034468,8.838648,1.0996017,17.27435,0.6586703,649.5364,0.4496728,1270.3649,0.22571993,-89.4784,-1.0151166,1726.729,0.17227288,923.0372,0.44136366,-87.32785,-0.9722068,2721.5588,0.103142664,937.80133,0.3230013,-85.98299,-0.9972791,-9.962434,-0.8125018,16.2964,0.5620275,0.036354806,0.7152585,-0.012588488,-1.201723,0.31951493,0.749789,26.994463,0.33387983,-4.9266567,-3.721047,28.683699,0.68237484,-9.053066,-2.265692,-4.7468495,11.438594,0.023068996,0.004351632,0.15312359,3.8587313,3.0203547,0.19434781,0.19813973,0.124651164,0.13962322,-25.646818,J9WyswA0vow.004.wav
36.017902,0.12490323,33.648724,34.67263,38.31802,4.6692963,49.32837,36.073956,48.664276,43.30516,0.4717209,0.70913804,0.16779208,0.41042677,0.73560625,0.5678142,6.321954,3.4592662,4.80941,2.795251,0.15426591,0.9272809,20.92132,0.9284763,-1.6415342,-11.104905,16.615654,1.0846105,-8.980309,-1.9193344,0.016911251,1.7650127,0.99231535,0.82439154,9.385324,0.43060178,13.656918,0.7661285,25.82149,0.5308571,686.4317,0.3751539,1364.5377,0.19171599,-76.66767,-1.1637717,1763.7617,0.13302982,1017.5972,0.34985656,-72.30576,-1.1141435,2807.4382,0.09935161,992.4184,0.34557486,-75.0209,-1.0499314,-14.005599,-0.7204613,23.071758,0.47441772,0.08329781,0.204025,-0.013270991,-1.1576121,0.197262,0.7248872,29.023693,0.47698924,-2.8478534,-6.4807773,17.92728,1.069925,-12.867167,-1.320741,0.14359224,7.833484,0.062458687,0.009958006,0.05573547,2.9431,2.5607355,0.26333332,0.22830851,0.115277775,0.11104268,-26.116247,T-mK85acIOc.004.wav
41.59689,0.101222456,38.387394,41.082253,44.664917,6.277523,170.43501,310.33768,71.0725,71.57867,1.3323535,0.4963043,0.6950306,1.342009,1.91556,1.2205293,21.26671,12.399551,10.867682,4.613013,0.71999013,0.71814376,14.436295,0.90097964,-29.650858,-0.6159843,-5.6573706,-2.9291296,-30.797775,-0.56300724,0.0305008,2.3521132,1.336933,0.4967551,5.678032,0.74906266,4.9264317,2.422989,14.336964,0.93547946,924.8892,0.26707652,1262.6417,0.22740205,-44.38086,-1.8756757,1851.7903,0.122362636,1125.6523,0.28368077,-41.440712,-1.8425418,2861.05,0.07818766,954.9475,0.34970608,-46.171,-1.5983236,-1.8407961,-4.651096,14.633208,0.6458858,0.07957913,0.267017,-0.008977865,-2.0952148,0.8188558,0.61730444,16.216444,0.7615639,-32.2022,-0.56933206,-6.5327554,-2.570022,-32.75212,-0.5161925,0.014276968,8.262722,0.0725803,-0.0058849617,0.33120778,4.643558,2.1653543,0.35969695,0.29168773,0.09275862,0.08874203,-18.146448,V8PSAROGbZM.004.wav
24.66591,0.13137534,21.95073,23.910538,26.494034,4.5433044,223.4414,308.01886,32.511673,30.553303,0.6146875,0.6260798,0.29330343,0.55743545,0.8917836,0.59848017,11.447811,7.4296827,7.5438185,4.5215783,0.3003992,0.7722959,19.210981,0.9149977,6.100908,2.4711564,25.39239,0.64087343,3.2780948,3.9469063,0.02278239,0.79027003,1.2712507,0.73326266,4.610024,0.4896526,10.554182,0.85792154,27.294832,0.34423974,707.74854,0.39652467,1306.183,0.18504442,-120.896095,-0.7255639,1764.0831,0.17871991,959.37646,0.3706988,-122.96277,-0.68008107,2783.5598,0.12079294,961.7712,0.36272785,-123.42523,-0.6731635,-16.336216,-0.51884073,23.40768,0.39648843,0.009268024,2.7050664,-0.011432409,-1.3141527,0.41068867,0.6063974,30.025352,0.36330554,7.2455697,1.9051148,30.345022,0.5019065,4.128577,3.5494964,-5.3063183,12.259292,0.011004374,0.00563118,0.21629724,3.9241335,3.2829943,0.12279999,0.11436853,0.1618,0.19845091,-23.096954,3J7Cl3FXs1o.004.wav
36.653534,0.0630268,35.254406,36.413567,37.559193,2.3047867,114.406136,106.56881,46.181698,77.854164,0.6536749,0.68668133,0.26050055,0.56856275,1.0171472,0.75664663,8.429612,4.709609,4.711522,2.8282957,0.25616926,0.89564663,24.568474,0.521121,-7.2648506,-2.6310523,-4.571338,-3.3634844,-23.21753,-0.668379,0.016895035,1.6203974,1.0869981,0.59971666,8.47173,0.43670696,7.149561,1.7495551,25.15583,0.54909223,757.6157,0.28738913,1400.6006,0.1599596,-44.59365,-1.7920469,1780.7264,0.13159211,1117.5984,0.31006354,-48.154823,-1.4829148,2825.1023,0.09007998,1019.614,0.41839337,-53.689087,-1.2811346,-12.313499,-0.66008383,22.993818,0.41887116,0.08794659,0.17874533,-0.017593259,-0.87191224,0.29988497,0.75582564,27.791555,0.37259448,-8.645123,-2.285514,-3.7309306,-4.335647,-26.211992,-0.57244563,-4.4152384,13.505882,0.06383509,0.00021513335,0.07302651,2.7468934,1.64042,0.48479998,0.35096577,0.11304348,0.19411859,-23.594946,sPMNhG1Sehc.000.wav
30.06394,0.188541,24.879835,30.364912,34.204613,9.324778,446.9076,1047.6406,123.168976,170.49469,0.434435,0.94028336,0.076978266,0.3155155,0.7365824,0.65960413,6.0449767,3.6932874,4.688005,2.653422,0.15755759,1.1393927,21.524317,0.8698701,-2.896687,-5.4265723,10.147469,1.8232604,0.15646811,97.43844,0.029727418,2.1163921,1.2123923,0.7243093,5.374024,0.6429706,6.063442,2.1795092,21.409355,0.5577556,550.81946,0.40054414,1271.2185,0.19893742,-99.99652,-0.95677507,1596.721,0.15735729,950.9588,0.32676712,-99.52764,-0.914971,2674.6912,0.1072612,957.5625,0.37678036,-103.219246,-0.8473877,-10.948289,-0.69644827,21.938616,0.38920826,0.05144772,0.55346304,-0.014394173,-0.99591815,0.24363837,0.7323004,31.091053,0.362007,-3.6635118,-4.290479,10.599984,1.9929792,-1.739212,-10.113562,-2.8260365,12.556467,0.024225334,0.01244656,0.057512593,2.6814911,2.232436,0.23117647,0.18753454,0.2084375,0.31923833,-27.33826,WuoQDp7pU24.002.wav
32.679253,0.18885005,27.717115,31.612463,36.16591,8.448793,195.16174,248.8301,155.82771,188.96748,1.0374247,0.732526,0.30563724,0.9074755,1.7492727,1.4436355,22.993462,11.5277815,9.454565,5.0473113,0.54659325,1.0646993,15.46523,0.8984285,-3.0107753,-4.9570017,4.9726863,3.9486377,-3.3209345,-4.762952,0.031341616,1.7433476,1.3482774,0.59719026,5.3681703,0.7383175,7.148339,1.7661444,16.458313,0.60830736,660.9266,0.44265434,1351.0955,0.20710492,-84.273926,-1.1264395,1705.3846,0.15953861,979.3198,0.3688621,-79.17288,-1.1136899,2724.0337,0.1002155,991.3747,0.34842542,-80.68874,-1.0752897,-8.938469,-0.6791651,17.884487,0.37825134,0.06976143,0.33572814,-0.013816486,-1.0217533,0.755075,0.79866755,21.32288,0.4603549,-2.8142161,-5.108604,5.730775,3.7512486,-5.0495405,-3.3491673,-2.299164,11.330372,0.040851656,0.01295986,0.18521297,2.877698,2.232436,0.27588236,0.21708114,0.15515152,0.30792677,-17.294638,hl70w5drc_4.005.wav
29.605595,0.1360509,26.584518,28.764008,31.485329,4.9008102,232.34796,512.06757,112.73703,134.51562,0.3585223,0.7176594,0.13654482,0.29583272,0.5669602,0.4304154,4.9051337,2.4179766,3.6521075,2.0952597,0.0971646,0.9157493,23.345184,0.5670809,-7.686807,-1.8272786,17.357624,0.98133636,-15.872906,-1.0262616,0.03386207,2.4863954,1.3484368,0.5909208,4.8088675,0.5478227,2.2264912,4.7211146,15.891973,0.67122287,711.2699,0.400587,1234.3794,0.21906297,-79.949684,-1.1665661,1762.4053,0.16944934,911.8368,0.38560605,-77.60576,-1.1399747,2785.9868,0.10265843,848.70264,0.3519203,-79.21497,-1.1005833,-8.220715,-0.7036346,16.5689,0.45133817,0.07221205,0.32627892,-0.012074082,-1.2370452,0.12721682,0.72560257,28.753536,0.29155254,-11.757848,-1.1058954,18.161526,1.030109,-18.947773,-0.937155,-4.0014734,10.629825,0.053709876,0.0071861353,0.04470871,3.270111,2.9566362,0.20555554,0.15476944,0.12047619,0.107059225,-32.77312,SxRNdq2nGN0.000.wav
28.296852,0.14082094,25.102512,27.497272,31.577345,6.4748325,185.04929,398.80695,82.13846,90.20448,0.8414798,0.61570644,0.3324326,0.7611589,1.310681,0.97824836,11.8539095,5.3154545,9.770276,4.7560625,0.42639017,0.9027914,24.872679,0.8179118,-3.684675,-4.171477,2.900744,5.980017,-8.134953,-1.9107709,0.023053654,2.0767798,1.190658,0.7447242,5.8486657,0.44975063,5.0975704,1.7407926,26.908932,0.4005273,635.73303,0.38144183,1323.858,0.16159502,-83.09806,-1.1475557,1657.5598,0.16666463,1013.7065,0.2806515,-85.90273,-1.0457121,2756.217,0.1145427,968.97253,0.31744826,-90.86442,-0.94397926,-13.422955,-0.56748486,26.136726,0.38510486,0.057328653,0.37188187,-0.026137197,-0.6371955,0.56248325,0.698423,35.71603,0.31779224,-2.8970888,-5.0585737,2.7590752,7.292555,-10.466315,-1.6473042,-1.6208851,9.958568,0.046817485,-0.001108876,0.22611274,3.8587313,2.889035,0.19704546,0.16641375,0.1405,0.12907265,-19.189634,hPguTv1Zvg8.002.wav
27.401785,0.15363427,24.546177,26.921991,29.255768,4.709591,375.94693,651.18005,51.490086,67.75832,0.7804234,0.78534055,0.13747388,0.7234864,1.3639424,1.2264686,16.607725,9.517253,13.286046,8.092621,0.45482236,0.9548908,16.161486,1.3045094,8.672307,1.7522316,14.429588,1.0094926,4.211615,3.3171868,0.020126693,0.97068614,1.224119,0.85782665,5.5538297,0.47966078,5.292717,1.3302745,27.082838,0.421631,563.86725,0.3758391,1302.7411,0.18474597,-125.96223,-0.7001033,1630.4637,0.15495524,969.3933,0.2841812,-128.19844,-0.64672995,2677.5435,0.105166756,993.66455,0.28431782,-130.05153,-0.6199856,-14.468123,-0.6448049,23.759216,0.45436096,0.02426055,1.0963042,-0.020258382,-0.70219374,0.7348049,0.57562697,32.685715,0.42973498,7.4494805,1.9666462,15.584334,1.1196785,3.7185583,4.510616,-5.4690847,14.032776,0.005937115,0.010408342,0.2632614,4.316547,3.1516745,0.119375,0.116608426,0.1852174,0.28776303,-19.2621,X-GXO_urMow.000.wav
34.791306,0.11206927,32.216248,34.628506,36.933994,4.7177467,111.178246,141.5029,145.70604,389.08185,0.7269976,0.79764056,0.16063452,0.6093205,1.2455285,1.084894,12.466943,6.3999114,10.822623,7.49217,0.29120982,0.9719588,16.59059,0.99117434,-5.635662,-2.8654249,8.837905,2.0641327,-7.3820167,-2.4273841,0.0175101,1.3621331,1.1528609,0.7543054,7.084396,0.46215662,5.6032786,2.0624988,15.367216,0.60268146,730.0998,0.3811547,1184.012,0.22933947,-87.42054,-1.0548033,1777.3622,0.16169815,925.8473,0.36482632,-77.69141,-1.1066211,2771.2039,0.10262762,882.9987,0.3756288,-79.00034,-1.072147,-7.5342093,-0.993338,15.841844,0.51587546,0.056776382,0.49479455,-0.01203355,-1.4717065,0.38678423,0.7242319,21.740278,0.5760897,-8.452006,-1.9125756,8.348979,2.4244516,-9.908366,-2.063923,-2.6473346,9.664501,0.02461029,0.005613532,0.11706225,3.5971222,2.9546947,0.21044445,0.13777526,0.120749995,0.11122922,-23.361221,ivcVlDXJCDo.002.wav
20.625746,0.13075359,18.476984,20.026836,22.43745,3.9604664,107.86717,147.35579,40.040276,48.064537,0.67489845,0.5654098,0.32835746,0.62831897,0.9895941,0.66123664,8.87684,4.5252824,6.739286,4.03251,0.32221583,0.6716748,32.20898,0.56165844,-1.3676218,-10.490382,20.153416,0.879913,11.954522,1.2020833,0.018676067,1.6364499,1.1999907,0.7641018,3.3191323,0.5859718,5.6090126,0.5915598,23.00722,0.40725344,532.1435,0.38659,1359.6335,0.18060419,-96.670944,-0.98452735,1591.3208,0.15006705,995.4617,0.32370257,-103.04141,-0.8601292,2623.3506,0.10141274,957.1618,0.38386822,-104.84521,-0.8295222,-14.794036,-0.4647417,22.217062,0.4145184,0.014671198,1.2172049,-0.012613265,-1.3794669,0.4071242,0.46915075,43.059303,0.18554756,-3.9083645,-3.7131677,26.461233,0.69942594,12.436469,1.3682003,-7.4562755,15.777868,0.0071412995,0.0029727113,0.22767259,4.1857424,2.559055,0.19641025,0.16891035,0.17384614,0.19252193,-21.766575,JFKZEGDhcRs.004.wav
29.475357,0.17413425,26.214363,27.922594,31.857447,5.6430836,80.97703,97.31649,102.09694,71.3014,0.93017656,0.65180814,0.3097374,0.88505435,1.5337856,1.2240481,12.444484,6.4591556,9.417482,4.455679,0.40505007,0.7928034,17.480976,0.86678123,-8.639508,-1.4492133,18.944927,0.88479596,-4.818169,-3.6038601,0.027688803,1.4944736,1.3234352,0.60110635,3.7866979,0.7049508,7.453115,1.2908279,16.553583,0.70106375,770.9376,0.38807824,1175.3689,0.25889662,-97.3075,-0.9717499,1782.4121,0.18286474,954.93256,0.32724157,-92.9013,-0.9875718,2804.1135,0.118114255,858.40173,0.3576511,-94.82456,-0.94846517,-6.5365086,-1.1232021,14.990555,0.5521704,0.04771425,0.48536712,-0.008175841,-2.1561239,0.5506093,0.53694445,24.857506,0.4046081,-10.0878525,-1.2873347,20.046062,0.8972198,-9.757644,-2.0224829,-0.13805395,8.8419285,0.025050767,0.014794666,0.22476488,4.12034,2.6973684,0.19731706,0.20543857,0.15341462,0.32094076,-21.764221,k4eeYoHtnnI.005.wav
38.377716,0.10391135,35.223434,37.39375,41.006042,5.782608,224.53664,334.01398,68.85535,71.88798,0.90641016,0.6148582,0.407617,0.7970855,1.358049,0.95043206,13.546933,7.1342335,7.6451077,3.3385992,0.43351838,0.8092404,21.01099,0.5515096,-13.473223,-1.5628172,-0.23294203,-69.9655,-22.635553,-0.7292013,0.023040388,1.6193848,1.2894659,0.5478664,6.9870515,0.5217788,7.7103033,1.4515264,18.960846,0.7164078,798.9218,0.28824946,1389.1614,0.17987686,-71.13593,-1.2707059,1776.1342,0.1264036,1081.3584,0.29637995,-66.71758,-1.2498751,2798.652,0.08969434,965.8206,0.33432028,-70.45109,-1.1456308,-8.380444,-1.0329185,18.654245,0.505876,0.079159595,0.28293115,-0.012528102,-1.2072196,0.49198517,0.6989674,23.556543,0.45150912,-15.732687,-1.3435919,-1.7527574,-9.152633,-24.099907,-0.6724543,-5.28535,13.1642275,0.06135935,-0.011136905,0.28837225,4.1857424,2.559055,0.265641,0.23393835,0.11657143,0.147046,-21.811779,sPMNhG1Sehc.005.wav
28.19194,0.09016297,26.183327,28.027456,29.416622,3.2332954,75.59213,105.07977,44.589256,78.26722,0.8063481,0.7752623,0.19420865,0.63936776,1.3625255,1.1683168,12.337063,6.668376,11.754055,8.451557,0.3148474,0.97823995,19.089848,0.8872443,-10.069421,-1.573627,15.359931,1.1160226,5.901035,2.3262703,0.020692958,2.6438415,1.2517629,0.7186779,4.371977,0.7437092,1.3651149,3.9729688,14.25787,0.6551715,681.78455,0.41880602,1255.2017,0.2303665,-94.82773,-0.99951506,1699.6404,0.17184083,958.01483,0.36068514,-91.0773,-1.0177115,2728.702,0.1113845,917.84894,0.28942576,-94.26487,-0.9522929,-3.9059517,-1.8115059,13.688818,0.59021527,0.046218753,0.42958733,0.0026240884,5.5761786,0.45977238,0.69111025,27.777578,0.37841663,-13.738181,-1.0125821,17.658892,1.0777444,1.5986255,8.574965,1.0218419,8.674484,0.013203794,0.02375631,0.12799533,3.7279267,2.624672,0.20475,0.22658317,0.16394737,0.1906021,-22.634445,y7MEVu2nyes.004.wav
28.580446,0.118673,26.196053,28.049765,31.015938,4.8198853,80.77356,59.082706,27.63004,26.524292,0.38469705,0.8193793,0.10329972,0.32271907,0.60599095,0.5026912,6.431237,3.074351,5.1248493,2.8268256,0.15002774,1.0356205,16.13181,1.2229828,10.578887,1.4473697,9.912133,1.4307883,-16.301304,-0.9182382,0.018316688,0.9822535,1.2886859,0.7323353,6.0961933,0.46849903,4.397486,1.7066152,26.51951,0.41280952,637.42456,0.34613183,1376.9181,0.15599503,-109.76216,-0.86050326,1733.098,0.17033862,1017.2515,0.3695629,-114.48428,-0.7624209,2763.2666,0.09848385,907.17786,0.34607562,-114.92063,-0.75362694,-16.561977,-0.45540652,24.748121,0.36899108,0.06575066,0.2616079,-0.029419616,-0.4209655,0.23955064,0.662648,28.07734,0.43594337,11.228926,1.2703598,12.773045,1.1892914,-20.99643,-0.7837,-4.5035033,11.06581,0.056016576,-0.00231143,0.07039582,3.204709,2.887139,0.1534091,0.10321961,0.1725,0.18970223,-27.956688,c5ZnKbaNCE8.003.wav
37.185177,0.09941472,34.219013,37.140408,39.280003,5.0609894,99.296394,148.54878,78.10042,116.62977,0.565999,0.8932548,0.12275763,0.410887,0.9776603,0.8549027,12.262059,6.5672793,7.590764,4.886725,0.23502234,1.2896774,15.848487,1.0085627,-13.045372,-1.3721946,0.8394735,21.340742,-9.40967,-1.9226213,0.020378089,1.7826158,1.2699457,0.69438785,7.054711,0.6229385,6.09606,2.0872087,16.989584,0.6198928,793.8763,0.2844811,1377.0823,0.1705664,-105.22911,-0.9012034,1790.942,0.12246139,1099.9583,0.32182613,-99.64928,-0.9107125,2799.4998,0.091011815,968.95807,0.36002883,-103.04804,-0.84987706,-7.8278284,-1.0522902,18.893705,0.46685117,0.06512092,0.35869622,-0.011162076,-1.6194733,0.3736738,0.90847135,26.03042,0.38618404,-15.952232,-1.1259389,1.0590181,19.655254,-17.672869,-0.9867585,1.647328,8.5441065,0.032503597,0.017125573,0.0792973,2.6160889,2.4950757,0.2031579,0.1378425,0.18162163,0.17711675,-24.382868,cLaZxEf1nE4.003.wav
38.322117,0.091422506,35.407333,37.754967,40.957676,5.5503426,152.65335,341.57278,71.77262,88.75072,0.22849001,0.7879493,0.053328753,0.188941,0.37901118,0.32568243,3.2763748,1.8758496,1.72822,1.0073342,0.052526448,1.0510162,16.601051,0.81958836,-14.016187,-1.2818476,4.4551954,4.98187,-15.820546,-1.3693622,0.019175276,1.8051,1.0851144,0.6559,7.342951,0.5278304,5.241544,2.3862062,13.04363,0.92628074,766.81354,0.37359276,1319.2573,0.20394112,-79.75483,-1.156737,1772.0667,0.1264619,1081.6752,0.42317048,-69.82088,-1.220664,2753.294,0.10565956,1040.189,0.37665686,-70.952126,-1.1893545,-5.442593,-1.4028113,13.752282,0.7731676,0.092138566,0.21426548,-0.007274412,-2.2401416,0.07185218,0.7723989,21.663044,0.467653,-18.034983,-1.011153,5.810867,4.229615,-23.298384,-0.88390434,-0.40214762,6.895079,0.06360426,0.01816493,0.0098083075,2.4198823,1.5748031,0.42916667,0.25716266,0.17799999,0.2285082,-38.5945,PRplbrM70sg.002.wav
31.183315,0.10909124,29.106758,30.65584,32.718353,3.6115952,280.48822,505.34064,44.728127,61.791428,0.34705713,1.0489037,0.016029902,0.2669314,0.6017162,0.5856863,8.489086,6.2446127,5.5934215,4.932446,0.12875833,1.495223,16.160595,0.96654475,5.8622403,2.2448869,14.070685,1.1312157,3.8122284,4.323705,0.019850008,1.4263216,1.1245106,0.6838071,6.7120905,0.42556602,-1.132013,-12.065147,14.076866,0.851016,698.90533,0.39213526,1278.604,0.2152924,-113.46977,-0.7855427,1724.1921,0.17724265,972.8031,0.31177604,-111.037285,-0.77870375,2803.7827,0.11240877,876.296,0.35473192,-112.78595,-0.7505363,-12.22594,-0.70177424,21.103527,0.46443647,0.031788155,0.8322331,-0.00644015,-3.0108726,0.21552849,1.0388736,25.154001,0.45284748,6.5462193,2.1696815,17.031784,1.0572715,0.24070652,85.30547,-6.867561,16.84646,0.0057781716,0.02338115,0.04122831,2.35448,1.9041367,0.2555172,0.17688078,0.25892857,0.53334755,-28.340416,p5v75vAZ7F0.003.wav
