F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009071925,0.85959464,0.0038805595,0.0067705023,0.013380156,0.009499596,0.15030552,0.07868392,0.24326538,0.1629754,0.0008211725,1.8480119,-11.5828905,-0.9974303,6.950196,1.6940992,-1.0325333,-17.606388,-0.06735205,-195.44218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.716374,6.5487247,0.031876538,0.04686075,0.000990964,3.517588,0.0,0.0,0.0,1.93,0.0,-73.58438,Train,GwKmjEb3qN0.004.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03751419,0.85908794,0.030804856,0.033062026,0.03492056,0.0041157026,2.8531365,2.0148554,2.0861156,0.0,0.0051380442,3.3507998,13.06408,0.25053778,6.3871436,0.88333637,1.6629406,2.470566,-2.8086202,-1.8417825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.927065,24.479624,0.00651596,0.009875391,0.0052303877,0.5025126,0.0,0.0,0.0,1.93,0.0,-55.61562,Train,ztyBhnjtrz0.001.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023037037,0.1377029,0.020959191,0.022239385,0.024160888,0.003201697,0.09906756,0.10913127,0.06784095,0.044197064,0.0023234393,0.79934067,17.999992,0.27040893,5.1832156,1.336523,4.7900515,1.2761161,7.394131,0.9059131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.647251,20.03393,0.01008187,0.019263802,0.0023500763,5.0251255,0.0,0.0,0.0,1.93,0.0,-67.964035,Test,sOkGz6gEmGk.004.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07033507,0.17677236,0.06095171,0.06510153,0.07937536,0.018423647,0.22162911,0.091165505,0.26157635,0.18785267,0.008593849,0.2570789,20.197428,0.29861566,-2.7706354,-1.4154041,11.592607,0.44456747,5.9723806,0.6220291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.2980995,15.114947,0.021018185,0.016185755,0.008607727,4.522613,0.0,0.0,0.0,1.93,0.0,-59.604137,Val,TJJJfJfj46M.003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063390374,0.2344872,0.05182036,0.054618325,0.081306085,0.029485725,0.2966817,0.2652437,0.11038903,0.016868811,0.0053019454,0.67586225,7.587981,0.2983248,-4.693658,-0.6261003,12.523196,0.26021644,-5.1337814,-0.7248511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5241908,5.80858,0.042402003,0.024691204,0.0053556534,1.5075377,0.0,0.0,0.0,1.93,0.0,-63.677414,Train,8bn3HZY76xU.004.wav
28.536064,0.0009099176,28.516642,28.53,28.554277,0.037635803,0.020909628,0.0,0.0,0.0,0.039735,0.4532728,0.01957044,0.03865707,0.05694402,0.03737358,0.36015233,0.27517742,0.2342416,0.148935,0.0031734093,0.96595025,5.797564,1.1918532,-3.0623546,-2.7297883,11.613528,0.56806123,5.356211,1.0004996,0.0,0.0,0.73862237,0.0,7.584745,0.058594372,14.982789,0.020520106,31.667356,0.03043914,577.98553,0.18642522,1383.683,0.04035385,-197.95619,-0.10307251,1729.4436,0.045439158,883.47656,0.047271017,-198.24611,-0.092628226,2735.5288,0.00308556,918.46576,0.063546695,-198.19312,-0.09443554,-19.07803,-0.036244206,25.007404,0.047470894,0.028262883,0.32925686,0.0054720854,0.96686167,0.019222934,0.094061404,22.960688,0.020016087,14.293981,0.079162605,29.899746,0.10499643,2.7139373,0.76227146,-0.375813,10.635051,0.03341856,0.03688344,0.0030090215,3.517588,0.51546395,0.02,0.0,0.945,0.16499999,-64.31699,Val,Z3E1jkaNRKs.004.wav
20.472107,0.032172218,19.757215,20.527723,21.170546,1.4133301,7.2297416,0.0,12.59726,0.0,0.03232675,0.53488755,0.022391928,0.02804933,0.031211048,0.00881912,0.07515577,0.071874894,0.13245428,0.102622986,0.004080559,0.6386522,19.300173,0.47944155,-4.7942133,-1.3704691,1.6206297,5.146903,12.72492,0.66732687,0.01830028,0.52509236,0.9226296,0.25965357,1.9471796,1.0758142,4.0358977,0.15752451,30.423113,0.15778114,555.73004,0.27589905,1524.1906,0.11407402,-182.97134,-0.2994347,1505.0563,0.12855546,1240.4684,0.12759535,-183.25832,-0.29412225,2654.2986,0.09670243,1212.5697,0.15262216,-185.02058,-0.26211044,-7.7152605,-0.10447687,28.710062,0.06896876,0.03771,0.3223095,-0.014229606,-0.6003118,0.010433359,0.29183328,43.311832,0.030883979,-5.4762154,-0.68866473,-20.794598,-0.1802814,-7.4056644,-0.659096,-9.522793,20.775953,-0.0051072147,0.023768127,0.0035225614,1.5075377,1.0309279,0.074999996,0.055,1.73,0.0,-62.921444,Val,yOzHZOg95Ug.002.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011907847,0.94169575,0.0056804065,0.0073407404,0.015621206,0.009940799,0.16625448,0.079452634,0.16295277,0.13106169,0.0010054385,1.5416602,-7.5074086,-1.0874605,3.2055683,4.541878,-8.055396,-2.5930107,8.845682,2.678231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15723878,12.720365,0.024135107,0.04350472,0.0011003218,3.0150754,0.0,0.0,0.0,1.91,0.0,-70.340294,Train,GwKmjEb3qN0.001.wav
33.21813,0.0041661016,33.100685,33.29184,33.31861,0.21792603,9.718323,0.0,-2.5108337,0.0,0.015531299,1.1118202,0.00821081,0.009075425,0.012561936,0.004351126,0.18825829,0.08047656,0.1405506,0.11372871,0.0020395003,2.4277666,11.9359865,0.8079422,11.141465,0.8354889,4.725348,1.0338355,6.7378182,1.1676056,0.038538232,0.43021223,1.4771421,0.18273109,7.8068933,0.28382492,11.641328,0.13538523,38.51647,0.20081569,927.1841,0.0284304,1112.0956,0.046656057,-194.36661,-0.16418776,2282.4385,0.01773639,1126.9098,0.15678388,-195.44498,-0.13664423,3339.1628,0.06285202,1237.2229,0.12402593,-195.54683,-0.133794,-21.810772,-0.08177468,41.962036,0.10430216,0.03278707,0.13282269,-0.022330014,-0.27998006,0.019935612,0.20104139,46.82797,0.052686974,19.092665,0.054583512,-3.935323,-0.7368167,-13.1926565,-0.40998733,-12.756923,23.819113,0.007815226,0.024982274,0.001422956,1.5075377,0.51546395,0.06,0.0,0.92499995,0.265,-60.919674,Train,YPnuq0tDDqk.003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020782229,0.53525096,0.011038479,0.017184893,0.030859224,0.019820746,0.24022873,0.16787754,0.11586475,0.06814193,0.0012593603,1.1710609,4.9532704,0.80633396,-2.2808235,-3.5545588,2.6718957,2.011383,-2.8985448,-1.5951202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8629785,8.545237,0.039257854,0.021261184,0.0012797754,1.5075377,0.0,0.0,0.0,1.93,0.0,-73.97333,Train,wK_ExIjn5Q8.005.wav
23.02735,0.0032183675,22.972729,23.025652,23.081635,0.10890579,0.0,0.0,-0.060503006,0.0,0.038168736,0.37996966,0.031052,0.032482386,0.038503453,0.0074514523,0.18824516,0.20569594,0.21273495,0.124927364,0.0070166145,0.52677923,28.01523,0.14701353,1.9913428,2.321172,2.9123316,1.709211,4.879834,1.8411999,0.0064088227,0.0,1.7744148,0.25302184,2.6397831,0.20803016,8.709119,0.11057667,23.77429,0.049263794,620.3906,0.04755896,1383.888,0.025512686,-197.72356,-0.11036427,1602.1833,0.052296303,1491.9768,0.027764529,-198.08424,-0.09820997,2510.283,0.028969705,1015.5336,0.087303,-198.16684,-0.09536841,-18.911934,-0.029219069,29.971819,0.017103767,0.026187131,0.062468003,-0.0322163,-0.07880003,0.008283739,0.10683283,36.66936,0.013772332,3.2377942,0.11208245,-5.2506266,-0.01731913,-18.900684,-0.05700239,-14.639285,26.760427,-0.0013760185,0.0075160475,0.006873818,1.5075377,0.51546395,0.02,0.0,0.945,0.465,-60.627083,Train,yOzHZOg95Ug.005.wav
22.108948,7.105188e-05,22.107775,22.108475,22.110031,0.0022563934,0.0008633931,0.0,0.0,0.0,0.034877095,0.20111102,0.029749058,0.032787144,0.038436085,0.008687027,0.21757449,0.19268307,0.2155293,0.17447212,0.011051889,1.1768718,20.602072,0.25421035,-1.516643,-3.794016,5.073224,0.93532866,9.0529585,0.70132804,0.0,0.0,2.7175744,0.0,1.4864702,0.36690032,-0.059912656,-24.719675,21.604113,0.100605235,457.91953,0.0025768976,1197.4778,0.033842947,-197.7314,-0.12136972,1595.1339,0.013115869,1067.1572,0.0077497666,-198.18498,-0.104333125,2638.1904,0.008059297,1176.4424,0.03277556,-198.20125,-0.10356273,-24.446728,-0.07751054,36.3758,0.08479317,-0.010325112,-0.89346355,-0.011789563,-0.3220595,0.021276955,0.0,33.667145,0.057894085,9.238083,0.09896488,5.695307,0.23113497,0.18767326,8.462014,-14.719165,27.045397,-0.01914801,0.0169269,0.011212434,4.0201006,0.51546395,0.02,0.0,1.9,0.0,-55.709972,Train,yOzHZOg95Ug.003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478242,0.25547573,0.04161615,0.043236315,0.049865134,0.008248985,0.25317502,0.21546698,0.3119346,0.23591578,0.0038651142,0.67937315,7.1925945,0.21679905,2.926405,2.3058755,5.3700933,0.66661024,6.459514,0.93435466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8971019,11.942147,0.025215954,0.02136618,0.0039035631,1.5075377,0.0,0.0,0.0,1.93,0.0,-65.88939,Val,R-qB2FX7ZbE.002.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044168968,0.17267752,0.039466657,0.041109234,0.04574343,0.0062767714,0.094266586,0.052869778,0.13698187,0.09421583,0.009988258,0.20816335,24.670994,0.13387741,10.551783,0.4872663,15.181852,0.36555612,13.5360365,0.29849696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.62582,27.77058,-0.025389828,0.015675656,0.0099883145,4.522613,0.0,0.0,0.0,1.92,0.0,-57.883724,Train,PgpMUHH8lEI.005.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02956111,0.7457661,0.016747698,0.01948678,0.034834117,0.018086419,0.5861845,0.62313837,0.22083716,0.066081144,0.0036738093,0.85725874,12.354373,0.4988988,23.689564,0.2533067,12.334706,0.34678674,9.699151,0.5265668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.828861,26.360453,-0.01774364,0.021146173,0.003736229,1.5075377,0.0,0.0,0.0,1.93,0.0,-62.233925,Train,hrat_RJczFM.002.wav
15.465078,0.0035492505,15.432083,15.498692,15.504797,0.07271385,0.040397327,0.0,0.0,0.0,0.08576157,0.14869173,0.07704735,0.079854466,0.09338012,0.016332775,0.19292489,0.11291665,0.25676182,0.35448596,0.011264257,0.65979934,7.129095,0.47889483,0.3398958,20.11893,18.009016,0.2953649,9.92202,0.41826636,0.0,0.0,3.6928802,3.727471e-08,-2.1183717,-0.28968397,-2.914612,-0.51644737,20.252068,0.04552658,834.97046,0.18564215,1398.3969,0.02741217,-198.3219,-0.089937314,1796.944,0.064478114,764.2989,0.03009891,-198.37767,-0.08824335,2830.9978,0.0391088,882.2755,0.03844681,-198.35329,-0.08897568,-19.505123,-0.04971018,25.216167,0.047045026,-0.050282065,-0.0055369856,0.021248037,0.1785662,0.025963645,0.090311244,14.998139,0.056990314,17.225704,0.047611266,32.565586,0.01937395,18.594545,0.119246654,-3.9026804,9.967295,-0.000877112,0.0155296745,0.011204506,3.517588,0.51546395,0.02,0.0,0.945,0.315,-55.72075,Test,encC96iqr9Y.001.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018750405,0.7684357,0.009527947,0.012451041,0.023155658,0.013627711,0.4686412,0.57286316,0.14869115,0.15947649,0.0019017099,1.5318662,4.8247623,1.5660763,6.046594,2.0389109,13.574442,0.827805,-3.8630855,-2.7936196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3951998,11.858328,0.03172534,0.026778275,0.0019353544,3.517588,0.0,0.0,0.0,1.93,0.0,-70.11281,Test,VoPuhcQc_mg.003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00542287,2.7498693,0.0010339657,0.0010339657,0.0027072784,0.0016733126,-0.09319317,0.0,-0.0037213645,0.0,0.0013659942,4.5203176,3.9030528,2.3694215,4.293541,1.9796138,0.7869727,4.818557,0.9827675,5.0603476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.480088,23.671276,0.08967023,0.062124934,0.0056733373,0.5025126,0.0,0.0,0.0,1.93,0.0,-62.17364,Train,ssxo35zmKWQ.001.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043372728,0.3186205,0.03424439,0.03888005,0.051258627,0.017014239,0.1618785,0.09118897,0.1335972,0.050884135,0.0028863798,0.5280903,5.4975533,0.63551366,0.800314,6.979187,5.583247,0.80784297,0.5274555,10.606114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8010387,9.279437,0.035138104,0.022259789,0.0029212502,1.5075377,0.0,0.0,0.0,1.93,0.0,-68.54588,Val,sDWJMBZ1mVA.000.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211595,0.2654681,0.16563506,0.18722503,0.2573031,0.091668025,0.9028693,0.62310004,0.57627493,0.28858602,0.042189665,0.612904,10.633233,0.66744244,7.848946,0.48988137,8.083813,0.5681223,4.481606,1.5293634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.607179,12.9655905,0.009701033,0.0073576793,0.04280403,2.5125628,0.0,0.0,0.0,1.93,0.0,-43.979046,Val,SRjhmQTPOmA.003.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043143746,0.4996309,0.025855802,0.031847123,0.06559827,0.03974247,0.325659,0.14468846,0.15830469,0.030663785,0.0124724815,0.39028895,16.58968,0.33602908,3.1480453,3.0846186,8.599761,0.71458113,13.171187,0.35163012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.746351,29.86237,-0.03497355,0.025447618,0.01246939,2.5125628,0.0,0.0,0.0,1.93,0.0,-57.99604,Val,BS0wgLXqFgc.004.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028010791,0.363842,0.024037603,0.024807973,0.028251676,0.0042140726,0.5043854,0.3889619,0.49829453,0.44813815,0.002526719,0.8350492,2.6012027,1.0964026,10.03415,0.4044865,8.019933,0.4342416,6.889555,0.5033555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.6458573,17.305166,-0.004635518,0.02550893,0.0025654915,2.0100503,0.0,0.0,0.0,1.93,0.0,-70.58875,Test,04oq2yrBwMg.002.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06991614,0.5458309,0.051072985,0.055304557,0.07401518,0.022942193,0.5386037,0.65046203,0.27356023,0.26166502,0.014043084,0.58003056,13.84634,0.36472288,8.1251955,0.94088995,13.823261,0.2695323,11.162267,0.34879276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.859657,25.15688,-0.031410545,0.01749358,0.013939915,1.5075377,0.0,0.0,0.0,1.93,0.0,-54.284992,Train,iPblZBQpafs.003.wav
16.314274,0.28656957,13.637126,13.812149,21.105019,7.4678926,92.00679,62.00462,200.54604,0.0,0.05044288,0.3278101,0.039388172,0.04785115,0.057112038,0.017723866,0.3889113,0.38963354,0.88124377,1.5688909,0.008907086,0.9947579,9.474623,0.53962743,9.07563,0.7548259,17.47159,0.30466893,15.277596,0.39007246,0.09354329,1.5306339,1.7126175,0.5594285,1.2867818,1.9456667,62.86421,0.8793078,29.285809,0.32029936,1009.672,0.102177426,1046.3436,0.087212846,-178.36507,-0.30337334,2076.9678,0.052242726,932.02765,0.21552987,-178.84253,-0.29665753,2971.3555,0.043167774,934.9811,0.27380604,-178.76051,-0.2981535,-21.49907,-0.24218477,32.1545,0.1992226,-0.047184117,-0.37945777,0.024463566,0.19415829,0.016439494,0.2634362,15.012165,0.4041351,17.968409,0.32914004,23.905233,0.21905665,21.253897,0.1843236,-9.251391,18.516603,-0.01227543,0.026708053,0.007922778,3.0150754,1.0309279,0.11,0.03,0.41,0.2504995,-55.90031,Val,EelHLfeSJfM.001.wav
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8135749,0.16239968,0.7886102,0.83128333,0.8656678,0.0770576,2.7121654,2.4937296,5.8988276,5.9154506,0.41866663,0.2564518,32.122368,0.060538173,-11.342514,-0.23861104,6.8541036,0.42176133,0.5957282,5.6937947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.261275,18.918419,-0.015465028,-0.007234375,0.42274624,1.5075377,0.0,0.0,0.0,1.93,0.0,-25.571209,Val,geji1U2YAvg.003.wav
13.195326,0.0008048337,13.188053,13.198671,13.203268,0.01521492,0.0025539398,0.0,0.0,0.0,0.1432877,0.0615455,0.13597754,0.14330788,0.15144102,0.015463486,0.36666095,0.16933489,0.3346658,0.14844777,0.05746163,0.37005424,21.729712,0.08332228,8.742936,0.29011333,10.551519,0.28117925,8.063425,0.5183365,0.0,0.0,2.8606546,0.0,-0.55498123,-0.513448,187.19783,0.0023300848,23.085009,0.063895345,787.07587,0.015436382,1546.2526,0.00860246,-198.23137,-0.10242338,1793.9896,0.013160374,945.27673,0.04095547,-198.33276,-0.0985274,3001.8892,0.014394933,570.2077,0.09855931,-198.43576,-0.09453781,-20.040518,-0.008140912,33.24157,0.033790812,-0.060117118,-0.11698667,-0.011044787,-0.13026163,0.061889954,0.083152175,24.465475,0.044441245,11.46424,0.05363002,14.62692,0.044341385,8.445007,0.21605027,-15.907527,28.640636,-0.04339046,0.005620166,0.057037115,12.562814,0.5181347,0.02,0.0,1.89,0.0,-41.899498,Val,jKHaHWuaU14.000.wav
