,filename,basename,extraversion,neuroticism,agreeableness,conscientiousness,openness,labels_mean,yamnet_no_music_20+speech_rate_>0.5,yamnet_no_music_20+speech_rate_>0.6,yamnet_no_music_20+speech_rate_>0.7,yamnet_no_music_20+speech_rate_>0.8,yamnet_no_music_20+speech_rate_>0.9,silero_speech_rate>0.5,silero_speech_rate>0.6,silero_speech_rate>0.7,silero_speech_rate>0.8,silero_speech_rate>0.9,ethnicity,gender,music,labels_mean_quant,partition
2494,opyTSeVCYtE.002.wav,opyTSeVCYtE,0.4299065420560748,0.53125,0.4285714285714285,0.4466019417475728,0.5888888888888889,0.485043760252793,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,2,1.0
2495,HUHFlCs3YJ8.001.wav,HUHFlCs3YJ8,0.4392523364485981,0.5833333333333333,0.6813186813186812,0.4854368932038835,0.6333333333333333,0.564534915527566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,3.0
2496,m2uxFfpb5xU.005.wav,m2uxFfpb5xU,0.4392523364485981,0.5208333333333334,0.4615384615384615,0.7378640776699029,0.5666666666666667,0.5452309751313924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,0.0
2497,WfCSCxADlrg.002.wav,WfCSCxADlrg,0.2429906542056074,0.1770833333333333,0.3186813186813186,0.2427184466019417,0.4111111111111111,0.2785169727866624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,4.0
2498,EL1Q7x_1a74.005.wav,EL1Q7x_1a74,0.3644859813084112,0.3854166666666667,0.6373626373626373,0.3689320388349514,0.4777777777777778,0.4467950203900889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,2.0
2499,54TGLGvIm_8.002.wav,54TGLGvIm_8,0.6261682242990655,0.6875,0.5824175824175825,0.5922330097087379,0.7555555555555554,0.6487748743961883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,3,2.0
2500,nBjBfN9SbpM.004.wav,nBjBfN9SbpM,0.3738317757009345,0.46875,0.4945054945054945,0.3203883495145631,0.5888888888888889,0.4492729017219762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,1.0
2501,kL-CeaXG9jM.000.wav,kL-CeaXG9jM,0.4579439252336449,0.4791666666666667,0.6593406593406592,0.6019417475728155,0.4888888888888889,0.5374563775405351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,0.0
2502,8g5jPiQ6XdA.003.wav,8g5jPiQ6XdA,0.5700934579439253,0.4270833333333333,0.5384615384615384,0.5339805825242718,0.6666666666666666,0.547257115785947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,1.0
2503,ana5C73n9bY.002.wav,ana5C73n9bY,0.4859813084112149,0.5416666666666666,0.5384615384615384,0.5922330097087379,0.6222222222222222,0.556112949094076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,1.0
2504,KXUERmhPyr8.002.wav,KXUERmhPyr8,0.3271028037383178,0.4479166666666667,0.4725274725274725,0.6310679611650486,0.5444444444444444,0.48461186970839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,2.0
2505,d4cPiUXpGbc.000.wav,d4cPiUXpGbc,0.4392523364485981,0.4583333333333333,0.5604395604395604,0.4660194174757281,0.5888888888888889,0.5025867073172218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,1.0
2506,5xA8-Y5qgT0.004.wav,5xA8-Y5qgT0,0.4579439252336449,0.5625,0.6043956043956044,0.6116504854368932,0.4888888888888889,0.5450757807910064,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,2.0
2507,-55DRRMTppE.005.wav,-55DRRMTppE,0.7383177570093458,0.6875,0.7692307692307692,0.7378640776699029,0.7333333333333333,0.7332491874486703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,3,0.0
2508,MvWDky9ZaWU.003.wav,MvWDky9ZaWU,0.4766355140186916,0.6354166666666666,0.7582417582417583,0.7572815533980582,0.6,0.6455150984650351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,0.0
2509,2uAJJH7B5aw.001.wav,2uAJJH7B5aw,0.5140186915887851,0.6354166666666666,0.6263736263736264,0.6990291262135921,0.711111111111111,0.6371898443907563,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,3,1.0
2510,DfpKVl9Zpdg.003.wav,DfpKVl9Zpdg,0.2710280373831776,0.3333333333333333,0.3296703296703296,0.2621359223300971,0.3555555555555556,0.3103446356544986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,3.0
2511,JBiq9X_-r84.002.wav,JBiq9X_-r84,0.4579439252336449,0.46875,0.4945054945054945,0.6019417475728155,0.5222222222222223,0.5090726779068355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,1.0
2512,OWZ-qVZG14A.005.wav,OWZ-qVZG14A,0.2336448598130841,0.3229166666666666,0.4615384615384615,0.5048543689320388,0.3,0.3645908713900502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,1.0
2513,8bn3HZY76xU.001.wav,8bn3HZY76xU,0.2897196261682243,0.2395833333333333,0.3516483516483516,0.3883495145631068,0.3888888888888889,0.3316379429203809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,0.0,1,4.0
2514,M_OpMKBEOyU.004.wav,M_OpMKBEOyU,0.2149532710280374,0.1458333333333333,0.4615384615384615,0.1941747572815534,0.2444444444444444,0.252188853525166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,4.0
2515,vp9p1osOaLI.003.wav,vp9p1osOaLI,0.5700934579439253,0.5,0.5824175824175825,0.6310679611650486,0.5888888888888889,0.5744935780830891,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,0.0
2516,4ZlcaXadwlo.000.wav,4ZlcaXadwlo,0.5046728971962617,0.3749999999999999,0.5274725274725275,0.4077669902912622,0.5222222222222223,0.4674269274364547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,1.0
2517,lNaZ4aJaiBU.000.wav,lNaZ4aJaiBU,0.5140186915887851,0.46875,0.6813186813186812,0.4368932038834952,0.5,0.5201961153581923,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,2,2.0
2518,lLKwlPLdYig.001.wav,lLKwlPLdYig,0.3364485981308411,0.40625,0.3626373626373627,0.2718446601941747,0.3444444444444444,0.3443250130813645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,1,0.0
2519,KLY518hfGhU.000.wav,KLY518hfGhU,0.4299065420560748,0.4791666666666667,0.4945054945054945,0.4466019417475728,0.5333333333333333,0.4767027956618285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,0.0
2520,o7J2fWIJndQ.005.wav,o7J2fWIJndQ,0.691588785046729,0.7395833333333333,0.5714285714285714,0.4368932038834952,0.7999999999999999,0.6478987787384257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,3,1.0
2521,EcOC7ZVRSg4.001.wav,EcOC7ZVRSg4,0.6728971962616823,0.6145833333333333,0.4945054945054945,0.5145631067961165,0.6444444444444444,0.5881987150682142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,3.0
2522,b39BQbVhOAg.001.wav,b39BQbVhOAg,0.4485981308411215,0.3645833333333333,0.4945054945054945,0.2815533980582524,0.4888888888888889,0.4156258491254181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1,2.0
2523,KNOHhnRMpSw.001.wav,KNOHhnRMpSw,0.2990654205607476,0.25,0.3736263736263736,0.174757281553398,0.3444444444444444,0.2883787040369927,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,2.0
2524,5VG1EgzvprE.000.wav,5VG1EgzvprE,0.5233644859813085,0.6875,0.4395604395604395,0.5631067961165048,0.7999999999999999,0.6027063443316505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,3,1.0
2525,_ztmNiy8D3c.000.wav,_ztmNiy8D3c,0.1775700934579439,0.28125,0.2747252747252747,0.2718446601941747,0.2888888888888888,0.2588557834532564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,1.0
2526,WfjLOieAwGY.002.wav,WfjLOieAwGY,0.5140186915887851,0.7083333333333334,0.5824175824175825,0.6893203883495147,0.7,0.6388179991378431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,0.0,3,4.0
2527,jpPZVmzleAo.001.wav,jpPZVmzleAo,0.4672897196261683,0.5625,0.3956043956043956,0.4466019417475728,0.5222222222222223,0.4788436558400717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,1.0
2528,XJj34u5IzU0.002.wav,XJj34u5IzU0,0.588785046728972,0.65625,0.7032967032967032,0.5825242718446602,0.7444444444444444,0.655060093262956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,4.0
2529,2WuhWF4fAOQ.002.wav,2WuhWF4fAOQ,0.3364485981308411,0.28125,0.3516483516483516,0.3398058252427184,0.3666666666666667,0.3351638883377156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,1,0.0
2530,v0jtovM6Ajg.003.wav,v0jtovM6Ajg,0.7289719626168225,0.6666666666666667,0.7802197802197802,0.6407766990291262,0.6555555555555556,0.6944381328175901,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,1.0
2531,VtYPH6UsVnU.002.wav,VtYPH6UsVnU,0.4485981308411215,0.65625,0.6043956043956044,0.6213592233009709,0.6333333333333333,0.5927872583742061,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,4.0
2532,evrzg3Pzyc0.002.wav,evrzg3Pzyc0,0.4205607476635514,0.4375,0.5054945054945055,0.5242718446601942,0.4222222222222222,0.4620098640080946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,3.0
2533,do8FmnQbI5I.003.wav,do8FmnQbI5I,0.5420560747663552,0.8020833333333334,0.5824175824175825,0.8252427184466018,0.7999999999999999,0.7103599417927745,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,0.0
2534,_ZAqTHlu2ts.004.wav,_ZAqTHlu2ts,0.3364485981308411,0.3229166666666666,0.4285714285714285,0.4660194174757281,0.3333333333333333,0.3774578888355995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,0.0,1,3.0
2535,0C6i34q2-f8.001.wav,0C6i34q2-f8,0.3738317757009345,0.3333333333333333,0.4175824175824176,0.3495145631067961,0.3444444444444444,0.3637413068335852,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,1.0
2536,jPpZkVzQywk.001.wav,jPpZkVzQywk,0.3551401869158878,0.40625,0.4505494505494505,0.3495145631067961,0.4777777777777778,0.4078463956699824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,1,3.0
2537,yUESJPS0wS8.004.wav,yUESJPS0wS8,0.6448598130841123,0.6354166666666666,0.7032967032967032,0.7281553398058251,0.7444444444444444,0.6912345934595503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,0.0,3,2.0
2538,xcMwMi4fdis.005.wav,xcMwMi4fdis,0.3644859813084112,0.5208333333333334,0.5054945054945055,0.3398058252427184,0.5111111111111111,0.4483461512980159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,1,1.0
2539,-Gl98Jn45Fs.001.wav,-Gl98Jn45Fs,0.6542056074766356,0.5729166666666666,0.6153846153846153,0.6407766990291262,0.6666666666666666,0.6299900510447421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,2.0
2540,_tOtBfJlWFs.000.wav,_tOtBfJlWFs,0.4299065420560748,0.5625,0.4615384615384615,0.5048543689320388,0.6888888888888889,0.5295376522830928,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,2,1.0
2541,wYixHjntI-4.002.wav,wYixHjntI-4,0.691588785046729,0.6666666666666667,0.7252747252747254,0.6116504854368932,0.711111111111111,0.6812583547072251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,3.0
2542,VbiUhNAdzus.002.wav,VbiUhNAdzus,0.4112149532710281,0.6979166666666666,0.4065934065934066,0.4757281553398058,0.6555555555555556,0.5294017474852926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,2,4.0
2543,PKyqjYem0dY.004.wav,PKyqjYem0dY,0.4485981308411215,0.53125,0.6703296703296703,0.5533980582524272,0.4444444444444445,0.5296040607735326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,0.0
2544,186c7kCyCHQ.005.wav,186c7kCyCHQ,0.5140186915887851,0.40625,0.6043956043956044,0.4757281553398058,0.4888888888888889,0.4978562680426168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,0.0
2545,ncmnmmmWEpU.000.wav,ncmnmmmWEpU,0.7476635514018694,0.8541666666666667,0.6373626373626373,0.6310679611650486,0.8222222222222221,0.7384966077636889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,3,3.0
2546,KYvbRwTCtaU.000.wav,KYvbRwTCtaU,0.3925233644859813,0.3854166666666667,0.6153846153846153,0.4466019417475728,0.5222222222222223,0.4724297621014116,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,1,2.0
2547,0_xOGmydDN0.002.wav,0_xOGmydDN0,0.4672897196261683,0.3958333333333333,0.3956043956043956,0.4271844660194174,0.5333333333333333,0.4438490495833295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,3.0
2548,MrYEK0nvnAo.003.wav,MrYEK0nvnAo,0.5046728971962617,0.5625,0.6263736263736264,0.6796116504854369,0.6777777777777777,0.6101871903666205,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,3,3.0
2549,Q6We7dJplls.002.wav,Q6We7dJplls,0.6822429906542057,0.6875,0.7032967032967032,0.7669902912621359,0.6333333333333333,0.6946726637092756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,2.0
2550,TwWDFpN3occ.003.wav,TwWDFpN3occ,0.4953271028037384,0.4791666666666667,0.5604395604395604,0.5048543689320388,0.5777777777777777,0.5235130953239564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,2,1.0
2551,HbGeoKBULAA.001.wav,HbGeoKBULAA,0.5514018691588786,0.65625,0.6153846153846153,0.6601941747572816,0.6666666666666666,0.6299794651934885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,0.0
2552,3AyjQQYmqU4.000.wav,3AyjQQYmqU4,0.4205607476635514,0.625,0.6153846153846153,0.6407766990291262,0.5555555555555556,0.5714555235265696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,0.0,2,2.0
2553,orlXEgAepGo.002.wav,orlXEgAepGo,0.5327102803738318,0.3020833333333333,0.4835164835164835,0.3689320388349514,0.6333333333333333,0.4641150938783867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,4.0
2554,D4TU65xbF4g.001.wav,D4TU65xbF4g,0.4392523364485981,0.6666666666666667,0.5714285714285714,0.5048543689320388,0.6444444444444444,0.5653292775840639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,3.0
2555,j6d-KRDXnUI.001.wav,j6d-KRDXnUI,0.4953271028037384,0.4479166666666667,0.3406593406593406,0.4368932038834952,0.3777777777777778,0.4197148183582037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,4.0
2556,j3jdT1V-DeI.003.wav,j3jdT1V-DeI,0.3457943925233645,0.2916666666666666,0.3406593406593406,0.3300970873786408,0.3333333333333333,0.3283101641122691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,3.0
2557,DfpKVl9Zpdg.004.wav,DfpKVl9Zpdg,0.4112149532710281,0.3958333333333333,0.5164835164835165,0.4271844660194174,0.5111111111111111,0.4523654760436812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,3.0
2558,NWlCdMyKlE0.001.wav,NWlCdMyKlE0,0.6728971962616823,0.59375,0.6923076923076923,0.7864077669902914,0.6444444444444444,0.6779614200008222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,2.0
2559,gOS-CneQsxI.003.wav,gOS-CneQsxI,0.6355140186915887,0.4895833333333333,0.5274725274725275,0.3398058252427184,0.7222222222222221,0.542919585392478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,1.0
2560,ZX3okNzASCs.002.wav,ZX3okNzASCs,0.7289719626168225,0.7395833333333333,0.6703296703296703,0.7864077669902914,0.711111111111111,0.7272807688762457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,1.0
2561,nR0h3WFbPfA.003.wav,nR0h3WFbPfA,0.7196261682242993,0.6979166666666666,0.6923076923076923,0.4757281553398058,0.9111111111111112,0.6993379587299149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,2.0
2562,ask-ZFRztf8.001.wav,ask-ZFRztf8,0.3364485981308411,0.4166666666666667,0.4175824175824176,0.6990291262135921,0.5333333333333333,0.4806120283853701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,1.0
2563,okdZnQbLnf8.002.wav,okdZnQbLnf8,0.4485981308411215,0.5416666666666666,0.6263736263736264,0.5922330097087379,0.6,0.5617742867180305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,4.0
2564,mhF4kYTlVUE.002.wav,mhF4kYTlVUE,0.6355140186915887,0.5208333333333334,0.5494505494505494,0.4563106796116505,0.5,0.5324217162174245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,3.0
2565,3Sj-GZ3YXWs.004.wav,3Sj-GZ3YXWs,0.4392523364485981,0.4791666666666667,0.4175824175824176,0.4077669902912622,0.5222222222222223,0.4531981266422334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,0.0,1,1.0
2566,RYG6XhdmPY0.004.wav,RYG6XhdmPY0,0.3551401869158878,0.4791666666666667,0.5714285714285714,0.3398058252427184,0.5444444444444444,0.4579971389396576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,0.0
2567,wYixHjntI-4.005.wav,wYixHjntI-4,0.5514018691588786,0.6770833333333334,0.7582417582417583,0.7184466019417477,0.7333333333333333,0.6877013792018103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,3.0
2568,merppcmY6y0.003.wav,merppcmY6y0,0.3177570093457944,0.40625,0.4395604395604395,0.3300970873786408,0.4777777777777778,0.3942884628125305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,1.0
2569,qVcw5-mm31s.004.wav,qVcw5-mm31s,0.5700934579439253,0.5833333333333333,0.5274725274725275,0.5339805825242718,0.7888888888888888,0.6007537580325893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,2.0
2570,ng42eoHytOA.003.wav,ng42eoHytOA,0.3364485981308411,0.3541666666666666,0.4065934065934066,0.3009708737864077,0.3888888888888889,0.3574136868132421,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,0.0
2571,r93dLeVRk3U.002.wav,r93dLeVRk3U,0.2990654205607476,0.5,0.4395604395604395,0.4951456310679611,0.4888888888888889,0.4445320760156074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,1,1.0
2572,OACoHiwOdXQ.005.wav,OACoHiwOdXQ,0.4112149532710281,0.3541666666666666,0.5824175824175825,0.5339805825242718,0.4222222222222222,0.4608004014203543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,3.0
2573,K63T9l1xY7U.003.wav,K63T9l1xY7U,0.5140186915887851,0.5208333333333334,0.6153846153846153,0.5533980582524272,0.7222222222222221,0.5851713841562767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,2.0
2574,Wa-HX5jP3ew.003.wav,Wa-HX5jP3ew,0.2803738317757009,0.2291666666666666,0.2747252747252747,0.233009708737864,0.1222222222222222,0.2278995408255456,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3,1,1.0,1,0.0
2575,z3DO3tdrsnQ.000.wav,z3DO3tdrsnQ,0.8130841121495327,0.7291666666666667,0.7032967032967032,0.5922330097087379,0.888888888888889,0.7453338761421059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,3,4.0
2576,MkVsl0hdphE.000.wav,MkVsl0hdphE,0.4485981308411215,0.4166666666666667,0.5714285714285714,0.3689320388349514,0.4888888888888889,0.45890285933204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,2.0
2577,jZDlFzVUZwY.005.wav,jZDlFzVUZwY,0.6261682242990655,0.65625,0.5604395604395604,0.5631067961165048,0.5777777777777777,0.5967484717265817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,1.0
2578,hrat_RJczFM.004.wav,hrat_RJczFM,0.3457943925233645,0.28125,0.5494505494505494,0.3786407766990291,0.4222222222222222,0.395471588179033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,0.0
2579,WUNXs4r_xCU.004.wav,WUNXs4r_xCU,0.4112149532710281,0.6145833333333333,0.5604395604395604,0.6699029126213591,0.4666666666666667,0.5445614852663896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,2,3.0
2580,3WoXkI06zGk.001.wav,3WoXkI06zGk,0.2803738317757009,0.3020833333333333,0.4725274725274725,0.4271844660194174,0.5222222222222223,0.4008782651756292,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1,0.0
2581,Bz3Jx4QL_6Q.003.wav,Bz3Jx4QL_6Q,0.4485981308411215,0.7500000000000001,0.5934065934065933,0.8640776699029126,0.6,0.6512164788301255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,0.0
2582,dvCKoyBG1pE.002.wav,dvCKoyBG1pE,0.308411214953271,0.5104166666666666,0.4945054945054945,0.4077669902912622,0.5222222222222223,0.4486645177277834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,1,4.0
2583,h-jMFLm6U_Y.000.wav,h-jMFLm6U_Y,0.5981308411214954,0.8125000000000001,0.6483516483516484,0.7184466019417477,0.711111111111111,0.6977080405052005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,3,1.0
2584,j5fXaXrNPoA.004.wav,j5fXaXrNPoA,0.4205607476635514,0.4895833333333333,0.6263736263736264,0.5339805825242718,0.5333333333333333,0.5207663246456231,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,2,2.0
2585,Gg4OMtVe7lk.002.wav,Gg4OMtVe7lk,0.7850467289719627,0.7604166666666666,0.7472527472527474,0.5048543689320388,0.7999999999999999,0.7195141023646829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,3.0
2586,U-PRay-woXU.005.wav,U-PRay-woXU,0.5233644859813085,0.53125,0.5714285714285714,0.5631067961165048,0.4666666666666667,0.5311633040386103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,2,3.0
2587,fUIWjaZCYwM.001.wav,fUIWjaZCYwM,0.1495327102803738,0.3229166666666666,0.2637362637362637,0.0776699029126213,0.2888888888888888,0.2205488864969628,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,1.0,1,0.0
2588,kY_4WyAXxrQ.000.wav,kY_4WyAXxrQ,0.5233644859813085,0.4583333333333333,0.6373626373626373,0.5145631067961165,0.5555555555555556,0.5378358238057903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,2,2.0
2589,c3esnCQDoKc.003.wav,c3esnCQDoKc,0.6355140186915887,0.7604166666666666,0.7472527472527474,0.7475728155339806,0.7222222222222221,0.7225956940734412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,1,0.0,3,1.0
2590,EgolOPjkkg8.005.wav,EgolOPjkkg8,0.4299065420560748,0.4270833333333333,0.4505494505494505,0.3495145631067961,0.5666666666666667,0.4447441111424643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,2,0.0,1,4.0
2591,oq_v2yocx34.004.wav,oq_v2yocx34,0.5327102803738318,0.6979166666666666,0.6043956043956044,0.6504854368932039,0.5222222222222223,0.6015460421103058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,0.0,3,1.0
2592,naAGy30bnwA.000.wav,naAGy30bnwA,0.3738317757009345,0.3125,0.3626373626373627,0.4077669902912622,0.4222222222222222,0.3757916701703563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,0.0,1,3.0
2593,ODDGS0hTcUc.001.wav,ODDGS0hTcUc,0.4672897196261683,0.5104166666666666,0.6483516483516484,0.4563106796116505,0.6,0.5364737428512268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,0.0,2,2.0
