,filename,basename,ethnicity,gender
1553,BJpWi1qGp1A.000.wav,BJpWi1qGp1A,2,2
1554,BJpWi1qGp1A.004.wav,BJpWi1qGp1A,2,2
1555,BLKXsX7-WIg.000.wav,BLKXsX7-WIg,2,2
1556,BLKXsX7-WIg.001.wav,BLKXsX7-WIg,2,2
1557,BLKXsX7-WIg.003.wav,BLKXsX7-WIg,2,2
1558,BLc_GvsbI1U.000.wav,BLc_GvsbI1U,2,2
1559,BLc_GvsbI1U.003.wav,BLc_GvsbI1U,2,2
1560,BLeDNfK2quI.000.wav,BLeDNfK2quI,2,1
1561,BLeDNfK2quI.001.wav,BLeDNfK2quI,2,1
1562,BLeDNfK2quI.002.wav,BLeDNfK2quI,2,1
1563,BLeDNfK2quI.003.wav,BLeDNfK2quI,2,1
1564,BLeDNfK2quI.004.wav,BLeDNfK2quI,2,1
1565,BLeDNfK2quI.005.wav,BLeDNfK2quI,2,1
1566,BLwgxAWf7cg.003.wav,BLwgxAWf7cg,2,2
1567,BLwgxAWf7cg.004.wav,BLwgxAWf7cg,2,2
1568,BONQpwyg9KQ.000.wav,BONQpwyg9KQ,2,2
1569,BOOMkDl8JwA.005.wav,BOOMkDl8JwA,2,2
1570,BPUFqFLZgZU.000.wav,BPUFqFLZgZU,2,2
1571,BPUFqFLZgZU.005.wav,BPUFqFLZgZU,2,2
1572,BQ9i8qkXiVQ.000.wav,BQ9i8qkXiVQ,2,2
1573,BQ9i8qkXiVQ.001.wav,BQ9i8qkXiVQ,2,2
1574,BS0wgLXqFgc.000.wav,BS0wgLXqFgc,2,1
1575,BS0wgLXqFgc.001.wav,BS0wgLXqFgc,2,1
1576,BS0wgLXqFgc.003.wav,BS0wgLXqFgc,2,1
1577,BS0wgLXqFgc.004.wav,BS0wgLXqFgc,2,1
1578,BS0wgLXqFgc.005.wav,BS0wgLXqFgc,2,1
1579,BSkTPW_Qsio.001.wav,BSkTPW_Qsio,2,2
1580,BStHNKV820Q.000.wav,BStHNKV820Q,2,2
1581,BStHNKV820Q.001.wav,BStHNKV820Q,2,2
1582,BStHNKV820Q.003.wav,BStHNKV820Q,2,2
1583,BWAEpai6FK0.002.wav,BWAEpai6FK0,2,2
1584,BWAEpai6FK0.003.wav,BWAEpai6FK0,2,2
1585,BZ3FEf_KKso.000.wav,BZ3FEf_KKso,2,1
1586,BZ3FEf_KKso.001.wav,BZ3FEf_KKso,2,1
1587,BZ3FEf_KKso.002.wav,BZ3FEf_KKso,2,1
1588,BeyIfaH64xY.000.wav,BeyIfaH64xY,2,1
1589,BeyIfaH64xY.001.wav,BeyIfaH64xY,2,1
1590,BeyIfaH64xY.002.wav,BeyIfaH64xY,2,1
1591,BeyIfaH64xY.003.wav,BeyIfaH64xY,2,1
1592,BeyIfaH64xY.004.wav,BeyIfaH64xY,2,1
1593,BgfYyUAoNPs.000.wav,BgfYyUAoNPs,2,2
1594,Bi3XVSF4rac.000.wav,Bi3XVSF4rac,2,1
1595,Bije9nsMl7M.000.wav,Bije9nsMl7M,2,1
1596,Bije9nsMl7M.003.wav,Bije9nsMl7M,2,1
1597,Bije9nsMl7M.004.wav,Bije9nsMl7M,2,1
1598,Bije9nsMl7M.005.wav,Bije9nsMl7M,2,1
1599,BjQ95T-Dw1U.000.wav,BjQ95T-Dw1U,2,1
1600,BjQ95T-Dw1U.001.wav,BjQ95T-Dw1U,2,1
1601,BjQ95T-Dw1U.002.wav,BjQ95T-Dw1U,2,1
1602,BjQ95T-Dw1U.003.wav,BjQ95T-Dw1U,2,1
1603,BjQ95T-Dw1U.004.wav,BjQ95T-Dw1U,2,1
1604,BjQ95T-Dw1U.005.wav,BjQ95T-Dw1U,2,1
1605,BjzSIV3dutk.000.wav,BjzSIV3dutk,2,2
1606,Bk9Hxn7Drxw.003.wav,Bk9Hxn7Drxw,2,1
1607,Bk9Hxn7Drxw.004.wav,Bk9Hxn7Drxw,2,1
1608,BkDdtxDPjJA.001.wav,BkDdtxDPjJA,2,2
1609,BlXViK_ltm8.001.wav,BlXViK_ltm8,2,2
1610,BlvmREgt2C0.002.wav,BlvmREgt2C0,2,2
1611,BlvmREgt2C0.004.wav,BlvmREgt2C0,2,2
1612,BlvmREgt2C0.005.wav,BlvmREgt2C0,2,2
1613,BmDClgdWlH4.000.wav,BmDClgdWlH4,2,2
1614,BmDClgdWlH4.002.wav,BmDClgdWlH4,2,2
1615,BmDClgdWlH4.004.wav,BmDClgdWlH4,2,2
1616,BmDClgdWlH4.005.wav,BmDClgdWlH4,2,2
1617,Bmn4YEhgBDY.000.wav,Bmn4YEhgBDY,2,2
1618,Bn5QwANp5LM.004.wav,Bn5QwANp5LM,2,1
1619,Bo-mrL28d8M.001.wav,Bo-mrL28d8M,2,2
1620,Bo-mrL28d8M.002.wav,Bo-mrL28d8M,2,2
1621,Bo-mrL28d8M.003.wav,Bo-mrL28d8M,2,2
1622,Bo-mrL28d8M.004.wav,Bo-mrL28d8M,2,2
1623,Bo-mrL28d8M.005.wav,Bo-mrL28d8M,2,2
1624,BpcQ9THDtp4.000.wav,BpcQ9THDtp4,2,1
1625,Bt5zyk-Xf9Q.000.wav,Bt5zyk-Xf9Q,2,1
1626,BuKzIqR4eBU.001.wav,BuKzIqR4eBU,2,1
1627,BxD2uO_3RXU.001.wav,BxD2uO_3RXU,3,2
1628,BxdFQhBNZys.000.wav,BxdFQhBNZys,2,1
1629,BxdFQhBNZys.004.wav,BxdFQhBNZys,2,1
1630,Bz3Jx4QL_6Q.001.wav,Bz3Jx4QL_6Q,2,1
1631,Bz3Jx4QL_6Q.002.wav,Bz3Jx4QL_6Q,2,1
1632,Bz3Jx4QL_6Q.003.wav,Bz3Jx4QL_6Q,2,1
1633,Bz3Jx4QL_6Q.004.wav,Bz3Jx4QL_6Q,2,1
1634,Bz3Jx4QL_6Q.005.wav,Bz3Jx4QL_6Q,2,1
1635,BzMLhulrt0Q.000.wav,BzMLhulrt0Q,2,1
1636,C-48U5oDuvw.000.wav,C-48U5oDuvw,2,1
1637,C-48U5oDuvw.001.wav,C-48U5oDuvw,2,1
1638,C-48U5oDuvw.003.wav,C-48U5oDuvw,2,1
1639,C-48U5oDuvw.004.wav,C-48U5oDuvw,2,1
1640,C0UMWrEJ2x0.004.wav,C0UMWrEJ2x0,2,2
1641,C0UMWrEJ2x0.005.wav,C0UMWrEJ2x0,2,2
1642,C0uc-2KrnnQ.001.wav,C0uc-2KrnnQ,2,2
1643,C0uc-2KrnnQ.002.wav,C0uc-2KrnnQ,2,2
1644,C0uc-2KrnnQ.003.wav,C0uc-2KrnnQ,2,2
1645,C23rns4ZCy8.004.wav,C23rns4ZCy8,2,2
1646,C2MEPH7x9m0.000.wav,C2MEPH7x9m0,2,1
1647,C2MEPH7x9m0.001.wav,C2MEPH7x9m0,2,1
1648,C2MEPH7x9m0.004.wav,C2MEPH7x9m0,2,1
1649,C2Y9Puk3Obk.002.wav,C2Y9Puk3Obk,2,2
1650,C3knX70mzxQ.004.wav,C3knX70mzxQ,2,1
1651,C3knX70mzxQ.005.wav,C3knX70mzxQ,2,1
1652,C5qRszPK9HY.001.wav,C5qRszPK9HY,2,2
1653,C5qRszPK9HY.002.wav,C5qRszPK9HY,2,2
1654,C5qRszPK9HY.003.wav,C5qRszPK9HY,2,2
1655,C8xZ0vhrrFE.000.wav,C8xZ0vhrrFE,2,2
1656,C8xZ0vhrrFE.002.wav,C8xZ0vhrrFE,2,2
1657,C8xZ0vhrrFE.003.wav,C8xZ0vhrrFE,2,2
1658,C8xZ0vhrrFE.004.wav,C8xZ0vhrrFE,2,2
1659,C8xZ0vhrrFE.005.wav,C8xZ0vhrrFE,2,2
1660,CAuVlnNy95E.002.wav,CAuVlnNy95E,3,2
1661,CCe1J5grs8U.005.wav,CCe1J5grs8U,2,2
1662,CDTo7WVyf5s.001.wav,CDTo7WVyf5s,2,2
1663,CDTo7WVyf5s.003.wav,CDTo7WVyf5s,2,2
1664,CESTtNvDpww.001.wav,CESTtNvDpww,2,2
1665,CESTtNvDpww.003.wav,CESTtNvDpww,2,2
1666,CFK8ib0aWe8.000.wav,CFK8ib0aWe8,2,2
1667,CFK8ib0aWe8.001.wav,CFK8ib0aWe8,2,2
1668,CFK8ib0aWe8.003.wav,CFK8ib0aWe8,2,2
1669,CFK8ib0aWe8.004.wav,CFK8ib0aWe8,2,2
1670,CFK8ib0aWe8.005.wav,CFK8ib0aWe8,2,2
1671,CFk4v2Kd5Ns.002.wav,CFk4v2Kd5Ns,2,1
1672,CFk4v2Kd5Ns.005.wav,CFk4v2Kd5Ns,2,1
1673,CGfr9jl8w4Y.000.wav,CGfr9jl8w4Y,2,2
1674,CGfr9jl8w4Y.001.wav,CGfr9jl8w4Y,2,2
1675,CGfr9jl8w4Y.004.wav,CGfr9jl8w4Y,2,2
1676,CGfr9jl8w4Y.005.wav,CGfr9jl8w4Y,2,2
1677,CHkKv9TXm0g.000.wav,CHkKv9TXm0g,2,2
1678,CHkKv9TXm0g.002.wav,CHkKv9TXm0g,2,2
1679,CJT7z9PaU68.004.wav,CJT7z9PaU68,2,2
1680,CJhP12Gi8sg.002.wav,CJhP12Gi8sg,2,1
1681,CJjNcuBLjMM.001.wav,CJjNcuBLjMM,2,2
1682,CLGJCzz6tIU.000.wav,CLGJCzz6tIU,2,2
1683,CLGJCzz6tIU.001.wav,CLGJCzz6tIU,2,2
1684,CLGJCzz6tIU.002.wav,CLGJCzz6tIU,2,2
1685,CO7vZjYF6Zk.000.wav,CO7vZjYF6Zk,2,2
1686,CO7vZjYF6Zk.001.wav,CO7vZjYF6Zk,2,2
1687,CO7vZjYF6Zk.002.wav,CO7vZjYF6Zk,2,2
1688,CO7vZjYF6Zk.003.wav,CO7vZjYF6Zk,2,2
1689,CPtaCNonKlE.000.wav,CPtaCNonKlE,2,2
1690,CPtaCNonKlE.001.wav,CPtaCNonKlE,2,2
1691,CPtaCNonKlE.002.wav,CPtaCNonKlE,2,2
1692,CPtaCNonKlE.003.wav,CPtaCNonKlE,2,2
1693,CPtaCNonKlE.004.wav,CPtaCNonKlE,2,2
1694,CQMH9Qguuao.000.wav,CQMH9Qguuao,2,1
1695,CQMH9Qguuao.003.wav,CQMH9Qguuao,2,1
1696,CQMH9Qguuao.004.wav,CQMH9Qguuao,2,1
1697,CQMH9Qguuao.005.wav,CQMH9Qguuao,2,1
1698,CQR-eM3mTFU.000.wav,CQR-eM3mTFU,2,2
1699,CRLsCyMfskE.000.wav,CRLsCyMfskE,2,2
1700,CRLsCyMfskE.001.wav,CRLsCyMfskE,2,2
1701,CRLsCyMfskE.002.wav,CRLsCyMfskE,2,2
1702,CRLsCyMfskE.003.wav,CRLsCyMfskE,2,2
1703,CRLsCyMfskE.004.wav,CRLsCyMfskE,2,2
1704,CTWMisL_HlI.000.wav,CTWMisL_HlI,2,2
1705,CTWMisL_HlI.003.wav,CTWMisL_HlI,2,2
1706,CTWMisL_HlI.004.wav,CTWMisL_HlI,2,2
1707,CTWMisL_HlI.005.wav,CTWMisL_HlI,2,2
1708,CUiG7UZ9A3k.002.wav,CUiG7UZ9A3k,2,2
1709,CUiG7UZ9A3k.004.wav,CUiG7UZ9A3k,2,2
1710,CUiG7UZ9A3k.005.wav,CUiG7UZ9A3k,2,2
1711,CV930dFsubs.000.wav,CV930dFsubs,2,1
1712,CV930dFsubs.002.wav,CV930dFsubs,2,1
1713,CV930dFsubs.003.wav,CV930dFsubs,2,1
1714,CV930dFsubs.004.wav,CV930dFsubs,2,1
1715,CV930dFsubs.005.wav,CV930dFsubs,2,1
1716,C_NtwmmF2Ys.000.wav,C_NtwmmF2Ys,2,2
1717,C_NtwmmF2Ys.002.wav,C_NtwmmF2Ys,2,2
1718,C_NtwmmF2Ys.003.wav,C_NtwmmF2Ys,2,2
1719,C_NtwmmF2Ys.004.wav,C_NtwmmF2Ys,2,2
1720,CbNAOLHByZQ.004.wav,CbNAOLHByZQ,2,2
1721,CcVuoHZqp6k.004.wav,CcVuoHZqp6k,2,2
1722,CdUYBux3Vn8.000.wav,CdUYBux3Vn8,2,1
1723,CdUYBux3Vn8.002.wav,CdUYBux3Vn8,2,1
1724,CdUYBux3Vn8.005.wav,CdUYBux3Vn8,2,1
1725,CdY1ZLrWTtg.000.wav,CdY1ZLrWTtg,2,1
1726,CdY1ZLrWTtg.002.wav,CdY1ZLrWTtg,2,1
1727,Cdh_OCMZ4U8.000.wav,Cdh_OCMZ4U8,2,1
1728,CfNbSToI21k.004.wav,CfNbSToI21k,2,2
1729,CfNbSToI21k.005.wav,CfNbSToI21k,2,2
1730,Cl5jhuLQ9Dg.001.wav,Cl5jhuLQ9Dg,2,1
1731,Cl5jhuLQ9Dg.002.wav,Cl5jhuLQ9Dg,2,1
1732,Cl5jhuLQ9Dg.003.wav,Cl5jhuLQ9Dg,2,1
1733,Cl5jhuLQ9Dg.004.wav,Cl5jhuLQ9Dg,2,1
1734,Cl5jhuLQ9Dg.005.wav,Cl5jhuLQ9Dg,2,1
1735,Cl7vQ9QR0es.000.wav,Cl7vQ9QR0es,2,1
1736,Cl7vQ9QR0es.001.wav,Cl7vQ9QR0es,2,1
1737,Cl7vQ9QR0es.002.wav,Cl7vQ9QR0es,2,1
1738,Cl7vQ9QR0es.003.wav,Cl7vQ9QR0es,2,1
1739,Cl7vQ9QR0es.004.wav,Cl7vQ9QR0es,2,1
1740,Cl7vQ9QR0es.005.wav,Cl7vQ9QR0es,2,1
1741,ClSP2k9DFX0.001.wav,ClSP2k9DFX0,2,2
1742,Cng72emlXAM.001.wav,Cng72emlXAM,3,2
1743,Cng72emlXAM.004.wav,Cng72emlXAM,3,2
1744,Cng72emlXAM.005.wav,Cng72emlXAM,3,2
1745,CpmR-91GxmY.000.wav,CpmR-91GxmY,2,2
1746,CpmR-91GxmY.001.wav,CpmR-91GxmY,2,2
1747,CpmR-91GxmY.002.wav,CpmR-91GxmY,2,2
1748,CpmR-91GxmY.003.wav,CpmR-91GxmY,2,2
1749,CpmR-91GxmY.004.wav,CpmR-91GxmY,2,2
1750,CpmR-91GxmY.005.wav,CpmR-91GxmY,2,2
1751,CqQavmWSLrI.000.wav,CqQavmWSLrI,2,2
1752,CqQavmWSLrI.001.wav,CqQavmWSLrI,2,2
1753,CqQavmWSLrI.002.wav,CqQavmWSLrI,2,2
1754,CqQavmWSLrI.003.wav,CqQavmWSLrI,2,2
1755,CqQavmWSLrI.004.wav,CqQavmWSLrI,2,2
1756,CqQavmWSLrI.005.wav,CqQavmWSLrI,2,2
1757,CuGuiOZ48Ig.000.wav,CuGuiOZ48Ig,2,1
1758,CuGuiOZ48Ig.001.wav,CuGuiOZ48Ig,2,1
1759,CuGuiOZ48Ig.002.wav,CuGuiOZ48Ig,2,1
1760,CuGuiOZ48Ig.003.wav,CuGuiOZ48Ig,2,1
1761,CuGuiOZ48Ig.004.wav,CuGuiOZ48Ig,2,1
1762,CuGuiOZ48Ig.005.wav,CuGuiOZ48Ig,2,1
1763,Cvuu76B-bxA.000.wav,Cvuu76B-bxA,2,1
1764,Cvuu76B-bxA.001.wav,Cvuu76B-bxA,2,1
1765,Cvuu76B-bxA.002.wav,Cvuu76B-bxA,2,1
1766,Cvuu76B-bxA.003.wav,Cvuu76B-bxA,2,1
1767,Cvuu76B-bxA.004.wav,Cvuu76B-bxA,2,1
1768,Cvuu76B-bxA.005.wav,Cvuu76B-bxA,2,1
1769,CwFH8J7smjE.000.wav,CwFH8J7smjE,2,2
1770,CwFH8J7smjE.005.wav,CwFH8J7smjE,2,2
1771,CwYNQlRTvPc.000.wav,CwYNQlRTvPc,2,2
1772,CwmYqA1yi0Q.004.wav,CwmYqA1yi0Q,2,2
1773,CwmjP27fivQ.005.wav,CwmjP27fivQ,2,2
1774,CyzKot0CNyU.000.wav,CyzKot0CNyU,3,1
1775,CyzKot0CNyU.002.wav,CyzKot0CNyU,3,1
1776,D0dE-lErszk.002.wav,D0dE-lErszk,2,2
1777,D3AomvNhR1k.003.wav,D3AomvNhR1k,2,1
1778,D4TU65xbF4g.000.wav,D4TU65xbF4g,2,1
1779,D4TU65xbF4g.001.wav,D4TU65xbF4g,2,1
1780,D4TU65xbF4g.002.wav,D4TU65xbF4g,2,1
1781,D4TU65xbF4g.005.wav,D4TU65xbF4g,2,1
1782,D4hPHPp1W-Q.000.wav,D4hPHPp1W-Q,2,2
1783,D4hPHPp1W-Q.004.wav,D4hPHPp1W-Q,2,2
1784,D4hPHPp1W-Q.005.wav,D4hPHPp1W-Q,2,2
1785,DCROfrHI1MU.000.wav,DCROfrHI1MU,2,2
1786,DCROfrHI1MU.001.wav,DCROfrHI1MU,2,2
1787,DCROfrHI1MU.004.wav,DCROfrHI1MU,2,2
1788,DChmTb-c9uM.000.wav,DChmTb-c9uM,2,2
1789,DChmTb-c9uM.001.wav,DChmTb-c9uM,2,2
1790,DChmTb-c9uM.004.wav,DChmTb-c9uM,2,2
1791,DChmTb-c9uM.005.wav,DChmTb-c9uM,2,2
1792,DGCGeNlA-Ww.004.wav,DGCGeNlA-Ww,3,1
1793,DGCGeNlA-Ww.005.wav,DGCGeNlA-Ww,3,1
1794,DLds0WJpIQg.001.wav,DLds0WJpIQg,2,2
1795,DLuwObrDhtc.000.wav,DLuwObrDhtc,2,2
1796,DLuwObrDhtc.001.wav,DLuwObrDhtc,2,2
1797,DLuwObrDhtc.002.wav,DLuwObrDhtc,2,2
1798,DQORBD8hINs.005.wav,DQORBD8hINs,2,1
1799,DSYiLCGNDP0.000.wav,DSYiLCGNDP0,2,1
1800,DSYiLCGNDP0.001.wav,DSYiLCGNDP0,2,1
1801,DSYiLCGNDP0.003.wav,DSYiLCGNDP0,2,1
1802,DTZeyoKUPx4.000.wav,DTZeyoKUPx4,2,2
1803,DTZeyoKUPx4.001.wav,DTZeyoKUPx4,2,2
1804,DTZeyoKUPx4.002.wav,DTZeyoKUPx4,2,2
1805,DTZeyoKUPx4.003.wav,DTZeyoKUPx4,2,2
1806,DTZeyoKUPx4.004.wav,DTZeyoKUPx4,2,2
1807,DTZeyoKUPx4.005.wav,DTZeyoKUPx4,2,2
1808,DVh_7dO2cWY.000.wav,DVh_7dO2cWY,2,2
1809,DVh_7dO2cWY.001.wav,DVh_7dO2cWY,2,2
1810,DVh_7dO2cWY.002.wav,DVh_7dO2cWY,2,2
1811,DVh_7dO2cWY.003.wav,DVh_7dO2cWY,2,2
1812,DVh_7dO2cWY.004.wav,DVh_7dO2cWY,2,2
1813,DVh_7dO2cWY.005.wav,DVh_7dO2cWY,2,2
1814,DWVJXufR7gE.000.wav,DWVJXufR7gE,2,1
1815,DWVJXufR7gE.001.wav,DWVJXufR7gE,2,1
1816,DXYRJ8PReoE.000.wav,DXYRJ8PReoE,2,1
1817,DXYRJ8PReoE.002.wav,DXYRJ8PReoE,2,1
1818,DXYRJ8PReoE.005.wav,DXYRJ8PReoE,2,1
1819,DXw4lVoiiWY.000.wav,DXw4lVoiiWY,2,1
1820,DXw4lVoiiWY.001.wav,DXw4lVoiiWY,2,1
1821,DXw4lVoiiWY.002.wav,DXw4lVoiiWY,2,1
1822,DXw4lVoiiWY.003.wav,DXw4lVoiiWY,2,1
1823,DXw4lVoiiWY.004.wav,DXw4lVoiiWY,2,1
1824,DXw4lVoiiWY.005.wav,DXw4lVoiiWY,2,1
1825,DZfcVxy2ceI.000.wav,DZfcVxy2ceI,2,2
1826,D_FGBb-1B1o.000.wav,D_FGBb-1B1o,2,2
1827,D_FGBb-1B1o.001.wav,D_FGBb-1B1o,2,2
1828,D_FGBb-1B1o.002.wav,D_FGBb-1B1o,2,2
1829,D_FGBb-1B1o.003.wav,D_FGBb-1B1o,2,2
1830,DbNFwVi_61Q.000.wav,DbNFwVi_61Q,2,2
1831,DctPau1p7JM.001.wav,DctPau1p7JM,2,1
1832,DctPau1p7JM.002.wav,DctPau1p7JM,2,1
1833,De4i7-FX9Og.001.wav,De4i7-FX9Og,2,2
1834,De4i7-FX9Og.004.wav,De4i7-FX9Og,2,2
1835,DefePa0_6Sg.000.wav,DefePa0_6Sg,2,1
1836,DefePa0_6Sg.001.wav,DefePa0_6Sg,2,1
1837,DefePa0_6Sg.002.wav,DefePa0_6Sg,2,1
1838,DefePa0_6Sg.005.wav,DefePa0_6Sg,2,1
1839,DegRGUG4Wi0.001.wav,DegRGUG4Wi0,2,1
1840,DegRGUG4Wi0.002.wav,DegRGUG4Wi0,2,1
1841,DegRGUG4Wi0.003.wav,DegRGUG4Wi0,2,1
1842,DfpKVl9Zpdg.002.wav,DfpKVl9Zpdg,2,1
1843,DfpKVl9Zpdg.003.wav,DfpKVl9Zpdg,2,1
1844,DfpKVl9Zpdg.004.wav,DfpKVl9Zpdg,2,1
1845,Dgo98-sCd1w.002.wav,Dgo98-sCd1w,2,2
1846,Dhbva5oGE7g.000.wav,Dhbva5oGE7g,2,2
1847,Dhbva5oGE7g.003.wav,Dhbva5oGE7g,2,2
1848,DhqfB9chceo.001.wav,DhqfB9chceo,2,1
1849,DhqfB9chceo.003.wav,DhqfB9chceo,2,1
1850,DiaibIBisuM.000.wav,DiaibIBisuM,2,1
1851,DiaibIBisuM.001.wav,DiaibIBisuM,2,1
1852,DiaibIBisuM.002.wav,DiaibIBisuM,2,1
1853,DiaibIBisuM.003.wav,DiaibIBisuM,2,1
1854,DiaibIBisuM.004.wav,DiaibIBisuM,2,1
1855,DiaibIBisuM.005.wav,DiaibIBisuM,2,1
1856,DjfLWIZq3bo.000.wav,DjfLWIZq3bo,2,1
1857,DjfLWIZq3bo.002.wav,DjfLWIZq3bo,2,1
1858,DmYsoYs9jyI.000.wav,DmYsoYs9jyI,3,2
1859,DnTtbAR_Qyw.000.wav,DnTtbAR_Qyw,2,2
1860,DnTtbAR_Qyw.002.wav,DnTtbAR_Qyw,2,2
1861,DnTtbAR_Qyw.004.wav,DnTtbAR_Qyw,2,2
1862,DnTtbAR_Qyw.005.wav,DnTtbAR_Qyw,2,2
1863,DogbMnh5k0o.002.wav,DogbMnh5k0o,2,2
1864,DogbMnh5k0o.004.wav,DogbMnh5k0o,2,2
1865,Dq7Uep06KOQ.001.wav,Dq7Uep06KOQ,2,2
1866,Dq7Uep06KOQ.005.wav,Dq7Uep06KOQ,2,2
1867,DqA3j7juNs4.000.wav,DqA3j7juNs4,2,1
1868,DrlC4bEYcmw.001.wav,DrlC4bEYcmw,2,2
1869,DvWzedL3QCk.000.wav,DvWzedL3QCk,2,1
1870,DvWzedL3QCk.002.wav,DvWzedL3QCk,2,1
1871,DvWzedL3QCk.004.wav,DvWzedL3QCk,2,1
1872,DvmzcQI5cnM.000.wav,DvmzcQI5cnM,2,1
1873,DvmzcQI5cnM.001.wav,DvmzcQI5cnM,2,1
1874,DvmzcQI5cnM.003.wav,DvmzcQI5cnM,2,1
1875,DvmzcQI5cnM.004.wav,DvmzcQI5cnM,2,1
1876,DvmzcQI5cnM.005.wav,DvmzcQI5cnM,2,1
1877,DxATjKPysfs.000.wav,DxATjKPysfs,2,2
1878,DxATjKPysfs.003.wav,DxATjKPysfs,2,2
1879,DyZlhseSuec.001.wav,DyZlhseSuec,2,1
1880,DyZlhseSuec.002.wav,DyZlhseSuec,2,1
1881,DyZlhseSuec.003.wav,DyZlhseSuec,2,1
1882,DyZlhseSuec.004.wav,DyZlhseSuec,2,1
1883,DzqJmiQjsZ4.000.wav,DzqJmiQjsZ4,3,2
1884,DzqJmiQjsZ4.001.wav,DzqJmiQjsZ4,3,2
1885,DzqJmiQjsZ4.002.wav,DzqJmiQjsZ4,3,2
1886,DzqJmiQjsZ4.004.wav,DzqJmiQjsZ4,3,2
1887,DzqJmiQjsZ4.005.wav,DzqJmiQjsZ4,3,2
1888,E3z1D7CKoOA.000.wav,E3z1D7CKoOA,2,1
1889,E3z1D7CKoOA.001.wav,E3z1D7CKoOA,2,1
1890,E3z1D7CKoOA.002.wav,E3z1D7CKoOA,2,1
1891,E3z1D7CKoOA.003.wav,E3z1D7CKoOA,2,1
1892,E3z1D7CKoOA.005.wav,E3z1D7CKoOA,2,1
1893,E49FxumXPnc.000.wav,E49FxumXPnc,2,2
1894,E6OBPHKkm6U.002.wav,E6OBPHKkm6U,2,1
1895,E6rptSS3kP4.000.wav,E6rptSS3kP4,2,2
1896,EA8BEYAZqAA.000.wav,EA8BEYAZqAA,2,2
1897,EA8BEYAZqAA.001.wav,EA8BEYAZqAA,2,2
1898,EA8BEYAZqAA.004.wav,EA8BEYAZqAA,2,2
1899,EA8BEYAZqAA.005.wav,EA8BEYAZqAA,2,2
1900,EAMHqNxa9yY.001.wav,EAMHqNxa9yY,2,2
1901,EAMHqNxa9yY.003.wav,EAMHqNxa9yY,2,2
1902,EAMHqNxa9yY.005.wav,EAMHqNxa9yY,2,2
1903,EAnvsNi8O-M.001.wav,EAnvsNi8O-M,2,1
1904,EAnvsNi8O-M.002.wav,EAnvsNi8O-M,2,1
1905,ECuouf2tVYU.002.wav,ECuouf2tVYU,2,1
1906,ED70UxZkohc.004.wav,ED70UxZkohc,3,1
1907,EDXQLrsZctw.000.wav,EDXQLrsZctw,2,1
1908,EDXQLrsZctw.001.wav,EDXQLrsZctw,2,1
1909,EDshSjcCsoY.001.wav,EDshSjcCsoY,2,1
1910,EDshSjcCsoY.002.wav,EDshSjcCsoY,2,1
1911,EHPZNxP5mN8.000.wav,EHPZNxP5mN8,1,2
1912,EHPZNxP5mN8.003.wav,EHPZNxP5mN8,1,2
1913,EL1Q7x_1a74.000.wav,EL1Q7x_1a74,2,1
1914,EL1Q7x_1a74.001.wav,EL1Q7x_1a74,2,1
1915,EL1Q7x_1a74.002.wav,EL1Q7x_1a74,2,1
1916,EL1Q7x_1a74.005.wav,EL1Q7x_1a74,2,1
1917,ELvGOVb8L5I.000.wav,ELvGOVb8L5I,2,1
1918,EMNcIRgaDMg.000.wav,EMNcIRgaDMg,1,2
1919,EMNcIRgaDMg.004.wav,EMNcIRgaDMg,1,2
1920,EMqrrHHbP3s.000.wav,EMqrrHHbP3s,2,2
1921,EMqrrHHbP3s.001.wav,EMqrrHHbP3s,2,2
1922,EMqrrHHbP3s.002.wav,EMqrrHHbP3s,2,2
1923,EMqrrHHbP3s.005.wav,EMqrrHHbP3s,2,2
1924,EP0sdDWooSw.001.wav,EP0sdDWooSw,2,2
1925,EP2rMX4AQis.000.wav,EP2rMX4AQis,2,1
1926,EX3i4IMY1Pw.002.wav,EX3i4IMY1Pw,2,1
1927,EYbPGTIcnjs.000.wav,EYbPGTIcnjs,2,2
1928,EYbPGTIcnjs.003.wav,EYbPGTIcnjs,2,2
1929,EYbPGTIcnjs.005.wav,EYbPGTIcnjs,2,2
1930,EYhvnALhXt8.002.wav,EYhvnALhXt8,2,1
1931,E_xAcdGpPCI.001.wav,E_xAcdGpPCI,2,1
1932,E_xAcdGpPCI.004.wav,E_xAcdGpPCI,2,1
1933,E_xAcdGpPCI.005.wav,E_xAcdGpPCI,2,1
1934,Ea0UKBPCm3Q.001.wav,Ea0UKBPCm3Q,3,2
1935,EaBCJB8LXdI.001.wav,EaBCJB8LXdI,2,2
1936,EaBCJB8LXdI.002.wav,EaBCJB8LXdI,2,2
1937,EaBCJB8LXdI.003.wav,EaBCJB8LXdI,2,2
1938,EaBCJB8LXdI.004.wav,EaBCJB8LXdI,2,2
1939,EaBCJB8LXdI.005.wav,EaBCJB8LXdI,2,2
1940,Eb-2m44jTEs.000.wav,Eb-2m44jTEs,2,1
1941,Eb-2m44jTEs.004.wav,Eb-2m44jTEs,2,1
1942,EcOC7ZVRSg4.001.wav,EcOC7ZVRSg4,2,2
1943,EcOC7ZVRSg4.002.wav,EcOC7ZVRSg4,2,2
1944,EcOC7ZVRSg4.003.wav,EcOC7ZVRSg4,2,2
