music,name
1.0,F0VbEO_0Ybc.003.wav
0.0,zNmuwZkaeVg.001.wav
1.0,KmHe8urs3LI.005.wav
0.0,glgfB3vFewc.003.wav
0.0,h_kjgcJ_bqU.005.wav
0.0,HT_8WpgGqjk.000.wav
0.0,atdhaGEh_0c.000.wav
1.0,t899haDGi38.005.wav
1.0,b26ZykbKSzY.005.wav
0.0,eIfiusZtXzE.000.wav
1.0,YXz6s1XNOLs.005.wav
0.0,FPfgwGsy8dE.004.wav
0.0,9DF_-PXbpkg.003.wav
0.0,3R2LrAKCWr8.002.wav
1.0,KHQJhOzdrYo.003.wav
1.0,oCb9DK3M1DU.001.wav
1.0,h9jIdLBaMEo.004.wav
1.0,si_gZCrLa4A.002.wav
0.0,CpmR-91GxmY.002.wav
0.0,fmue_KpW9Ro.003.wav
0.0,mRKGI6hq4UU.004.wav
0.0,UEYKBC_SuzU.004.wav
1.0,_uNup91ZYw0.002.wav
0.0,3zAyM2edy1g.004.wav
0.0,DQORBD8hINs.005.wav
1.0,leslBYwG8kc.002.wav
1.0,ivcVlDXJCDo.000.wav
0.0,aPTNxA43WHY.002.wav
0.0,oJPdfhG4hT0.001.wav
0.0,K-iwJMxjyx4.003.wav
0.0,fsCK8Xuzl1Y.000.wav
0.0,_IS6GFmQYj4.000.wav
0.0,xLfLuyIQOJE.004.wav
0.0,ndLtwmvPpr8.000.wav
0.0,qoztP0w5-Vo.005.wav
0.0,4QUgf0dHnKk.004.wav
0.0,BStHNKV820Q.001.wav
1.0,RtNylXap2qk.000.wav
0.0,X9AEEGzWSU8.002.wav
1.0,l8weBJSCHbA.003.wav
0.0,uwUkp63db18.004.wav
0.0,qFYgMFMal_s.005.wav
0.0,AvuGsnkWjt8.001.wav
1.0,B4ducm9sydg.002.wav
0.0,shEsu57CYnA.001.wav
1.0,me15sHPOjKo.005.wav
0.0,4lH5nLSwmoM.003.wav
0.0,JlMPF03b8SM.001.wav
0.0,MRquWhqw4Jw.000.wav
0.0,hX2TVefa5bQ.002.wav
1.0,Jog1-pYOSD0.000.wav
0.0,HoJXPFp9hYo.000.wav
0.0,Qu81v9Aybv4.004.wav
1.0,cnsvc0alWOA.000.wav
0.0,hnMp0eX28es.001.wav
0.0,V1I40vVRk78.003.wav
0.0,yuE25dFTn2o.001.wav
1.0,Zi7QHI_5ipU.005.wav
0.0,L9sG80PI1Gw.003.wav
1.0,lkdQjIunxSE.000.wav
0.0,qmiBcHJpKR0.000.wav
1.0,LRU4jLhKaak.003.wav
0.0,jwcSbw4NDn0.002.wav
0.0,wsBrLt5coeM.000.wav
0.0,N0s2M3bJkUk.005.wav
0.0,aFVFvJNnFt0.003.wav
0.0,V1TjmLtgNm0.005.wav
0.0,8OGiv7FetSQ.000.wav
1.0,lx6A8s_Ega8.003.wav
1.0,IveGfOJ86wY.001.wav
0.0,mhvkJjOAjYI.004.wav
0.0,cgT-3CHBmKs.000.wav
0.0,BmDClgdWlH4.000.wav
0.0,83cmR2fkyy8.004.wav
0.0,KiM9P_FJVHg.005.wav
1.0,IveGfOJ86wY.000.wav
0.0,V7_h3URfSFY.003.wav
1.0,fkDqn2muw-A.003.wav
0.0,PQBGDxYGaXU.001.wav
1.0,6-_1-vBNl_0.004.wav
0.0,a84s1DYag-I.004.wav
0.0,G-25EWOIGNs.002.wav
1.0,modNfUPt3F4.005.wav
0.0,LeQKH1vAVpg.001.wav
0.0,encC96iqr9Y.002.wav
0.0,YocrYFLm4CM.000.wav
1.0,KJ643kfjqLY.002.wav
0.0,DXw4lVoiiWY.005.wav
0.0,shAhNNV-zHA.002.wav
1.0,O14mSiNfYDo.005.wav
1.0,M0O87_LiyMw.005.wav
1.0,h9jIdLBaMEo.000.wav
0.0,5f6s8cwA7WQ.002.wav
0.0,nCWEEoJfjgE.005.wav
0.0,rIHcq2E67Nc.003.wav
0.0,t0_DAgeU4nM.002.wav
0.0,MnARi5OWW9Q.002.wav
0.0,FxVUG2R1y0Q.004.wav
0.0,CUiG7UZ9A3k.005.wav
0.0,DogbMnh5k0o.002.wav
0.0,o2lu6rkd5-Y.004.wav
0.0,scifP1EXSdo.001.wav
0.0,vHn6-GQAI_Y.004.wav
1.0,xZFZ0Mvjiuo.001.wav
0.0,JoQRNgGQCgY.004.wav
0.0,oLO05QNhhGg.002.wav
1.0,f8f00b0IgvA.002.wav
0.0,2oEUp9sGRGk.000.wav
1.0,JiXJeI5_jGM.000.wav
0.0,8XJCdulCPkM.003.wav
0.0,xDjhf8wrNWQ.005.wav
1.0,xcVy0l2nfV0.001.wav
1.0,oYiWW-Qc0rs.005.wav
0.0,IwfA-squ7Oo.005.wav
1.0,MrYEK0nvnAo.001.wav
0.0,kmV6Qtv0amA.003.wav
0.0,Gk94xrcmFts.002.wav
1.0,uCJNAX_b9mc.002.wav
0.0,V2nvyZB-JNM.001.wav
1.0,mqDv8688ztg.004.wav
0.0,8xHdW7Zx_OY.001.wav
1.0,SCnQFpdklMg.004.wav
0.0,-Osv5l1vrNU.004.wav
0.0,p5QXPhJS8Ks.005.wav
1.0,_2DSmy36OEM.001.wav
0.0,fBcc1UMtZME.005.wav
1.0,AGYoSGlq-ck.002.wav
0.0,-RhPxhfpg4U.001.wav
0.0,dLaqub4BEsA.002.wav
0.0,DxATjKPysfs.003.wav
0.0,VOeVhXWK7-8.004.wav
1.0,KHQJhOzdrYo.002.wav
0.0,E_xAcdGpPCI.005.wav
0.0,9cHxDnk6SUs.002.wav
1.0,5Bgd2zgiT0Q.004.wav
0.0,-OXMbG7ZwRk.005.wav
0.0,HNKnvSmTkC4.005.wav
0.0,1sjXuXtx9-E.000.wav
0.0,WwGca41TJVU.003.wav
0.0,foj4bqLSmF8.002.wav
0.0,hnWMsZEQWt4.003.wav
0.0,MLCIfM5jYlI.000.wav
1.0,shV5Fbzn9pw.002.wav
0.0,KnbEca4Ibwk.005.wav
1.0,f39E4ct09Cc.000.wav
1.0,0Wr69VD_oXI.004.wav
1.0,mY1ZTvNVkSA.002.wav
1.0,6LKbPUX03sY.003.wav
0.0,a-nUsP7oETI.005.wav
0.0,djsoQkroHpo.003.wav
1.0,vUKex2msIEU.002.wav
0.0,BStHNKV820Q.003.wav
0.0,2UqnC_rFcRQ.002.wav
1.0,Ry5JJvTfP-8.002.wav
1.0,SxRNdq2nGN0.000.wav
0.0,44rxmXiga90.005.wav
1.0,4LZJvOecyM8.005.wav
0.0,e07IozLUeKc.002.wav
0.0,L5PkZA1ErYY.002.wav
0.0,pzfDth6nFQE.003.wav
0.0,xyOq5SL0Evc.004.wav
0.0,wTo1uZns2X8.003.wav
0.0,-VTqcHNgH7M.003.wav
1.0,m4-vvEeWP8s.001.wav
0.0,datcFOBWYxc.003.wav
0.0,xsLvl2qGrxU.001.wav
0.0,rvB9DYAKHpk.002.wav
1.0,GyLjVOVPGKQ.001.wav
1.0,PxkMDzORBPE.005.wav
0.0,Bk9Hxn7Drxw.003.wav
0.0,EwMMNKLjO9w.000.wav
1.0,oqXx6ipHfUE.005.wav
0.0,zNHM8iNyTO4.005.wav
1.0,9mAw0B-mEPQ.001.wav
1.0,SsoZjq7x4MA.000.wav
0.0,ADa9rkwF2uA.001.wav
1.0,pDt0F4zFfBs.003.wav
1.0,nghDz0el8iI.000.wav
1.0,e2EmGXRJ1K0.000.wav
0.0,fhUGU2uiS1U.004.wav
0.0,B-OJ_xZILLg.003.wav
0.0,Ng2E0E5tiZQ.005.wav
0.0,ZNRfeL8nPfw.003.wav
0.0,_G3kw9HwCqY.000.wav
0.0,aLAqJkRWKuk.002.wav
0.0,3wRj39GKLJ0.001.wav
0.0,jpRnHWTLDUs.005.wav
0.0,bJktioZ5Yxk.002.wav
0.0,c4XnKouozXU.001.wav
0.0,XLKNGnpTO9k.005.wav
0.0,jxt1W2WRNHQ.003.wav
0.0,QKcx5msA7iA.000.wav
1.0,mXgUV0o6a20.001.wav
0.0,xmD4FKMq2rk.001.wav
0.0,_G3kw9HwCqY.002.wav
0.0,9DF_-PXbpkg.001.wav
0.0,b-qfeGqPd04.005.wav
1.0,krTAAqQ8_A8.005.wav
0.0,SI93csgHMTk.004.wav
0.0,yRVvI1x2DBI.002.wav
0.0,vIW7gDmhYMk.004.wav
1.0,VOhsEbDjZ9E.001.wav
1.0,SPpox8EGQqU.001.wav
0.0,oLO05QNhhGg.000.wav
0.0,YzcZY1mUZfc.005.wav
0.0,DiaibIBisuM.001.wav
0.0,rCxlfusNJlY.000.wav
0.0,_7hGh6VU4IU.004.wav
1.0,o1mTIo1vPas.000.wav
0.0,j3jdT1V-DeI.000.wav
0.0,LBKbubsgpE8.003.wav
0.0,nOFHZ_s7Et4.005.wav
1.0,Q0C0OU-j4DA.005.wav
0.0,9a-3LrB7cDI.000.wav
0.0,f3ZbA4UqGKE.005.wav
1.0,MZkDsB04kt8.000.wav
0.0,ztyBhnjtrz0.000.wav
0.0,9RfE2-aTvaM.000.wav
1.0,kY_4WyAXxrQ.003.wav
0.0,EA8BEYAZqAA.001.wav
0.0,HP8f3oqJwz0.005.wav
0.0,zH9pTx5_ZwY.003.wav
0.0,H8h4fAGgV18.001.wav
0.0,j7VLzb0qw8Q.004.wav
0.0,wuhoIm_jPc0.004.wav
0.0,n4NkVZ1_dfk.005.wav
0.0,yFZ3eUD6Pqs.002.wav
0.0,Q5h34e5xM0Q.000.wav
0.0,0iQIfGnKflc.002.wav
0.0,htH89DBizno.003.wav
0.0,udn-L92wdn8.000.wav
0.0,dNXqs5HNijI.001.wav
0.0,521sm7CTyfg.001.wav
0.0,l0qApUuiDjo.005.wav
0.0,eHcRre1YsNA.002.wav
0.0,UKHSKkb0V1o.004.wav
0.0,s3m8DgUi6GM.001.wav
0.0,N4tuu9aCXkw.003.wav
1.0,26ZnknvfdNM.001.wav
0.0,6oL9yyc9iJc.003.wav
0.0,FkuwzJcoRVI.000.wav
0.0,UrOamWOcOwQ.000.wav
1.0,yVSfQZGt1co.004.wav
1.0,RYG6XhdmPY0.002.wav
0.0,VmyIItgMzpE.002.wav
1.0,mKsGK9nCTxw.001.wav
0.0,a-nUsP7oETI.000.wav
0.0,BLeDNfK2quI.001.wav
0.0,nZC82V87Pm0.005.wav
1.0,4ZlcaXadwlo.001.wav
1.0,kDXYolv-8p8.005.wav
0.0,jOTlJwOBSd4.004.wav
0.0,LBrmHHzyIiY.001.wav
1.0,jSw-grsJCnE.003.wav
1.0,dLaqub4BEsA.004.wav
0.0,K9ZTOb6PbfQ.000.wav
0.0,zMXIf66PPhU.004.wav
0.0,XQ3do4LDFv8.004.wav
0.0,cP_dSXql7z8.001.wav
0.0,7pLYJKO75_c.001.wav
0.0,fiEEjrKhlNU.001.wav
0.0,sNs4yCA11wk.005.wav
1.0,OeT6Skotv7g.004.wav
0.0,yj2Y1Y26rd4.002.wav
0.0,FkuwzJcoRVI.005.wav
0.0,176vWywoq9E.002.wav
0.0,0mym1CooiTE.004.wav
0.0,521sm7CTyfg.004.wav
1.0,KYvbRwTCtaU.002.wav
0.0,M0U48Lm33A8.002.wav
0.0,aJjAtOC8AQU.005.wav
1.0,eXtskPoi58A.001.wav
0.0,bN2IM-rqZlc.002.wav
0.0,bAxlTgobVHE.000.wav
1.0,SPD5fXHVyIk.004.wav
0.0,1mHjMNZZvFo.004.wav
1.0,Z_STuUHKQTg.004.wav
0.0,taSAaWKcmTw.000.wav
0.0,xpSCu7PgJts.004.wav
1.0,B4ducm9sydg.001.wav
0.0,98fnGDVky00.001.wav
0.0,blAjqQ0ja8Q.003.wav
0.0,3Q3SB1dVAng.000.wav
0.0,dkhnv1EBvKI.000.wav
0.0,kppgmuWEv-A.004.wav
0.0,xQHmbJ_lPjY.001.wav
0.0,AR3UwbmgKuQ.005.wav
1.0,jdli4DDP7XM.004.wav
0.0,DTZeyoKUPx4.000.wav
1.0,OovRk5U9_GY.004.wav
0.0,cOo5N1qblyw.003.wav
1.0,8GFElKeREfQ.005.wav
0.0,Cl5jhuLQ9Dg.002.wav
0.0,B4ducm9sydg.000.wav
1.0,EjhDyc8Oc6k.004.wav
1.0,kwcpINU9LLk.001.wav
0.0,r2BoxB3kgYk.000.wav
0.0,xfLVThCzEEk.000.wav
0.0,IFXaH_E54iA.004.wav
0.0,78zauTEQ-k8.001.wav
0.0,7LHmNEH65Pk.005.wav
1.0,pDih4zWqYQw.001.wav
1.0,ZIk7N-xHvF4.000.wav
0.0,MOobNUpfWiY.002.wav
1.0,SOxdUtjGmAo.002.wav
1.0,CTWMisL_HlI.000.wav
0.0,USO-o9dHJ3U.001.wav
1.0,aMmEPRJGocM.004.wav
1.0,QipgesEKSNA.002.wav
1.0,ksCoS_ghDfM.000.wav
1.0,mRfkHyx__4w.000.wav
0.0,kPife9TY9Pw.000.wav
1.0,XPV4pavXh94.001.wav
0.0,okdZnQbLnf8.004.wav
0.0,m7zdWVDT-34.004.wav
1.0,C0UMWrEJ2x0.004.wav
0.0,sduFj_uaZ-w.000.wav
0.0,k3iu-fhIkeI.003.wav
0.0,nR0h3WFbPfA.004.wav
1.0,8e4nnel_x-M.005.wav
1.0,EYbPGTIcnjs.003.wav
1.0,HH14jGFGuL0.005.wav
1.0,EmGTj1DRMbo.003.wav
0.0,9a-3LrB7cDI.003.wav
0.0,dB65He57Ki8.001.wav
0.0,uTluOTPA7e4.002.wav
0.0,4lH5nLSwmoM.001.wav
0.0,3taD1fEPfC8.002.wav
1.0,cBR5cDwwdno.001.wav
0.0,PWM-bKcs2p8.004.wav
0.0,A0braVJH3Pw.002.wav
1.0,Gd08FYfFRtk.004.wav
0.0,cxJ0u6r0-pU.005.wav
0.0,mBJTwQsDC4M.002.wav
1.0,38fE5B4ghw0.004.wav
0.0,2AYq7CdNXNo.001.wav
0.0,G-25EWOIGNs.005.wav
1.0,-utrsarZeIY.004.wav
0.0,Gg4OMtVe7lk.000.wav
0.0,2IwWILRuuNU.003.wav
1.0,m0iznoJi8hw.003.wav
0.0,3hKgh9AB3tk.001.wav
1.0,UcyjGGEBn30.005.wav
1.0,tS6bRcIIjDc.003.wav
1.0,X1EjfXX3NTk.004.wav
0.0,Or2_bP4lWYI.001.wav
0.0,lLWOcztaIBI.004.wav
1.0,HUHFlCs3YJ8.005.wav
0.0,Cdh_OCMZ4U8.000.wav
0.0,LKc69Et2Jg8.004.wav
0.0,qmiBcHJpKR0.003.wav
0.0,QDd2AfQEAqs.001.wav
1.0,rBxWZzkEncE.002.wav
0.0,pwvQaSwgso8.001.wav
0.0,4nJLbAKgwfw.005.wav
1.0,bMY2DaFFwzU.005.wav
0.0,3GylAjrajHs.004.wav
0.0,Qz_cjgCtDcM.001.wav
0.0,dmycfNpiWCE.002.wav
0.0,t9wFHk9TM-U.002.wav
1.0,9eNHxfOV2Kg.002.wav
0.0,nGe8dIc-ecc.003.wav
0.0,kAjvzIWWrWA.002.wav
0.0,h_kjgcJ_bqU.003.wav
0.0,DvmzcQI5cnM.004.wav
0.0,y1e8xPAaL9k.000.wav
0.0,E3z1D7CKoOA.003.wav
1.0,O14mSiNfYDo.002.wav
0.0,KXUERmhPyr8.004.wav
0.0,A0braVJH3Pw.001.wav
0.0,XJj34u5IzU0.004.wav
0.0,qr1C43Ylavg.004.wav
0.0,cNXnowQb7rs.003.wav
0.0,MkVsl0hdphE.003.wav
0.0,dIa0U29hVvU.005.wav
0.0,rXoCKj1qwn4.001.wav
1.0,RsYSOFRFszk.004.wav
1.0,aqd4_4ga1fQ.004.wav
1.0,J9WyswA0vow.002.wav
1.0,voXr6-ykd1w.000.wav
1.0,vJDx6TCX32M.004.wav
1.0,Wbd7QufjK_E.002.wav
0.0,nKLhatlbqEw.005.wav
1.0,XcEFSi3uaJM.005.wav
0.0,xsDABUrvs6w.001.wav
0.0,USO-o9dHJ3U.000.wav
0.0,aMPe0uSKqF4.001.wav
1.0,XPV4pavXh94.005.wav
1.0,hspeWl-Bip0.004.wav
1.0,3gKpBq-1yG4.000.wav
0.0,bcx6xr9Ja-8.001.wav
1.0,oYhWw97JYyU.000.wav
1.0,dVwDf5N2NRA.001.wav
0.0,fmue_KpW9Ro.004.wav
0.0,BjQ95T-Dw1U.005.wav
0.0,S-e9-bW4seo.001.wav
1.0,RsYSOFRFszk.001.wav
0.0,eB6ZlBG6OeA.002.wav
0.0,kFak4VnRnRM.005.wav
0.0,SUI6WNryjqw.003.wav
0.0,6ePyEPQp77Q.002.wav
0.0,qr1C43Ylavg.005.wav
1.0,DChmTb-c9uM.001.wav
1.0,opyTSeVCYtE.002.wav
0.0,HUHFlCs3YJ8.001.wav
0.0,m2uxFfpb5xU.005.wav
0.0,WfCSCxADlrg.002.wav
0.0,EL1Q7x_1a74.005.wav
1.0,54TGLGvIm_8.002.wav
0.0,nBjBfN9SbpM.004.wav
0.0,kL-CeaXG9jM.000.wav
0.0,8g5jPiQ6XdA.003.wav
0.0,ana5C73n9bY.002.wav
0.0,KXUERmhPyr8.002.wav
0.0,d4cPiUXpGbc.000.wav
0.0,5xA8-Y5qgT0.004.wav
1.0,-55DRRMTppE.005.wav
0.0,MvWDky9ZaWU.003.wav
1.0,2uAJJH7B5aw.001.wav
0.0,DfpKVl9Zpdg.003.wav
0.0,JBiq9X_-r84.002.wav
0.0,OWZ-qVZG14A.005.wav
0.0,8bn3HZY76xU.001.wav
0.0,M_OpMKBEOyU.004.wav
0.0,vp9p1osOaLI.003.wav
1.0,4ZlcaXadwlo.000.wav
1.0,lNaZ4aJaiBU.000.wav
0.0,lLKwlPLdYig.001.wav
0.0,KLY518hfGhU.000.wav
1.0,o7J2fWIJndQ.005.wav
0.0,EcOC7ZVRSg4.001.wav
1.0,b39BQbVhOAg.001.wav
0.0,KNOHhnRMpSw.001.wav
1.0,5VG1EgzvprE.000.wav
0.0,_ztmNiy8D3c.000.wav
0.0,WfjLOieAwGY.002.wav
0.0,jpPZVmzleAo.001.wav
0.0,XJj34u5IzU0.002.wav
0.0,2WuhWF4fAOQ.002.wav
1.0,v0jtovM6Ajg.003.wav
0.0,VtYPH6UsVnU.002.wav
0.0,evrzg3Pzyc0.002.wav
0.0,do8FmnQbI5I.003.wav
0.0,_ZAqTHlu2ts.004.wav
0.0,0C6i34q2-f8.001.wav
1.0,jPpZkVzQywk.001.wav
1.0,yUESJPS0wS8.004.wav
1.0,xcMwMi4fdis.005.wav
0.0,-Gl98Jn45Fs.001.wav
1.0,_tOtBfJlWFs.000.wav
0.0,wYixHjntI-4.002.wav
0.0,VbiUhNAdzus.002.wav
1.0,PKyqjYem0dY.004.wav
0.0,186c7kCyCHQ.005.wav
1.0,ncmnmmmWEpU.000.wav
1.0,KYvbRwTCtaU.000.wav
0.0,0_xOGmydDN0.002.wav
1.0,MrYEK0nvnAo.003.wav
0.0,Q6We7dJplls.002.wav
1.0,TwWDFpN3occ.003.wav
0.0,HbGeoKBULAA.001.wav
0.0,3AyjQQYmqU4.000.wav
0.0,orlXEgAepGo.002.wav
0.0,D4TU65xbF4g.001.wav
0.0,j6d-KRDXnUI.001.wav
0.0,j3jdT1V-DeI.003.wav
0.0,DfpKVl9Zpdg.004.wav
0.0,NWlCdMyKlE0.001.wav
0.0,gOS-CneQsxI.003.wav
1.0,ZX3okNzASCs.002.wav
0.0,nR0h3WFbPfA.003.wav
0.0,ask-ZFRztf8.001.wav
0.0,okdZnQbLnf8.002.wav
0.0,mhF4kYTlVUE.002.wav
0.0,3Sj-GZ3YXWs.004.wav
1.0,RYG6XhdmPY0.004.wav
0.0,wYixHjntI-4.005.wav
0.0,merppcmY6y0.003.wav
0.0,qVcw5-mm31s.004.wav
0.0,ng42eoHytOA.003.wav
1.0,r93dLeVRk3U.002.wav
0.0,OACoHiwOdXQ.005.wav
1.0,K63T9l1xY7U.003.wav
1.0,Wa-HX5jP3ew.003.wav
1.0,z3DO3tdrsnQ.000.wav
0.0,MkVsl0hdphE.000.wav
0.0,jZDlFzVUZwY.005.wav
0.0,hrat_RJczFM.004.wav
0.0,WUNXs4r_xCU.004.wav
1.0,3WoXkI06zGk.001.wav
0.0,Bz3Jx4QL_6Q.003.wav
0.0,dvCKoyBG1pE.002.wav
0.0,h-jMFLm6U_Y.000.wav
1.0,j5fXaXrNPoA.004.wav
0.0,Gg4OMtVe7lk.002.wav
0.0,U-PRay-woXU.005.wav
1.0,fUIWjaZCYwM.001.wav
0.0,kY_4WyAXxrQ.000.wav
0.0,c3esnCQDoKc.003.wav
0.0,EgolOPjkkg8.005.wav
1.0,oq_v2yocx34.004.wav
0.0,naAGy30bnwA.000.wav
0.0,ODDGS0hTcUc.001.wav
1.0,KDwpjQiIfjY.003.wav
1.0,Fco1CMgOadI.002.wav
0.0,nKx64KH7Xks.001.wav
1.0,1UaqZEUUk9I.002.wav
1.0,2_OOIcYfLV0.003.wav
0.0,BLeDNfK2quI.005.wav
0.0,YGrCXe2-fVk.001.wav
0.0,JIYZTruMpiI.000.wav
1.0,3df_Uk9EmwU.001.wav
1.0,2T3oK1Gse2g.002.wav
0.0,T8ibN-b3h7Y.001.wav
1.0,Lk6Ts7y4OPY.000.wav
0.0,2AYq7CdNXNo.003.wav
0.0,yBlPsPBRv5E.002.wav
1.0,nfEhF5GBQpo.000.wav
0.0,X8RfXbeIQvo.001.wav
0.0,xVJDjbiIjTo.001.wav
0.0,fsaslN7xV-w.000.wav
0.0,oU7zAWm_01o.000.wav
1.0,1CYzbX8AaP8.003.wav
0.0,JoQRNgGQCgY.002.wav
1.0,TIRrlL71dEQ.005.wav
0.0,s6N1pv5lzrU.003.wav
1.0,B77ZCcCMrkM.004.wav
0.0,1hpZ2ecWqtI.005.wav
1.0,62ngcaBjRCY.005.wav
0.0,k3iu-fhIkeI.002.wav
0.0,mZzWhUI0CP0.005.wav
0.0,-Gl98Jn45Fs.003.wav
1.0,fH0jgh_VKmE.003.wav
0.0,gCQT7zfS7sI.002.wav
1.0,zvX4fNj0uxk.004.wav
1.0,k4QmzZuQl9s.004.wav
0.0,kJLeYUobR0M.001.wav
0.0,VForU0EmBr0.001.wav
0.0,M-SuraqmC9s.000.wav
0.0,0iQIfGnKflc.001.wav
1.0,mIcktEhNxRo.003.wav
0.0,3Vr5-zedeWk.000.wav
0.0,HegkSmkiBos.005.wav
1.0,ivcVlDXJCDo.002.wav
1.0,3gKpBq-1yG4.002.wav
0.0,wuhoIm_jPc0.002.wav
1.0,9ydyJKZBWiA.005.wav
0.0,Pkgi4--hwfo.005.wav
0.0,fsaslN7xV-w.002.wav
0.0,4ICb270oLpE.000.wav
0.0,39BJkEXJpgc.003.wav
0.0,CLGJCzz6tIU.001.wav
0.0,-Osv5l1vrNU.001.wav
0.0,t9wFHk9TM-U.003.wav
1.0,YjXUMygVw7U.005.wav
0.0,xbAb00tGeBQ.000.wav
1.0,s0MKUEnyHSE.003.wav
0.0,oYiWW-Qc0rs.002.wav
0.0,36NZ0sHWQFg.001.wav
0.0,QyVTG0sGKg0.001.wav
0.0,A7exx3pEPkE.005.wav
0.0,P_wDFLJnW-o.000.wav
1.0,G7hYffrZ1Hc.005.wav
1.0,TTx4lC7LLcI.001.wav
0.0,_G3kw9HwCqY.004.wav
0.0,in-HuMgiDCE.002.wav
1.0,sSR1a5XW7n4.002.wav
1.0,PKyqjYem0dY.003.wav
1.0,l8weBJSCHbA.001.wav
1.0,mY1ZTvNVkSA.003.wav
1.0,hhdoeK8SsiI.001.wav
0.0,As93GgkTdt4.004.wav
0.0,_7s27dUoYVg.003.wav
0.0,YP7N98ECZaI.002.wav
0.0,j3jdT1V-DeI.005.wav
1.0,GTmHSF6vNWc.003.wav
0.0,KNOHhnRMpSw.000.wav
0.0,Kq-c6lqGNlo.004.wav
0.0,QfU5JsVMjfI.001.wav
0.0,bFwtVtZodIg.002.wav
0.0,pOBn7AuGIuI.003.wav
0.0,SyaRn3MHEIE.004.wav
0.0,Z5S5uGXkNuc.002.wav
0.0,Etfh8X-ECtY.001.wav
0.0,N0QizgPLLbs.005.wav
1.0,PHZQmf82HvA.002.wav
0.0,PKtzsEqLGx4.005.wav
1.0,L7HDCG2PsII.003.wav
1.0,tvKUJujTUEo.005.wav
0.0,cP_dSXql7z8.000.wav
0.0,c4XnKouozXU.004.wav
1.0,Po4UGCJbCbw.002.wav
0.0,YiX6thczM1w.001.wav
0.0,L_gmlaz-0s4.003.wav
0.0,3JzvXA-Zfbs.003.wav
0.0,jwbHWwySJW8.004.wav
1.0,8cIuBkFoh0s.000.wav
0.0,Etfh8X-ECtY.004.wav
0.0,8qG1sMihtPA.004.wav
0.0,4TpJ1FT2w6Y.005.wav
1.0,xRhUBifOWiI.001.wav
1.0,JBdLI6AhJrw.002.wav
0.0,Hm5K_K0v718.000.wav
0.0,HONL8ha-1BE.000.wav
1.0,AJIphVRpYrg.003.wav
0.0,86upzmhvpXw.001.wav
1.0,Lu9UNCSpQZM.004.wav
1.0,fYUcoKDyRiU.001.wav
0.0,LLP-oZfo8oE.005.wav
0.0,nQtiqrceBhg.003.wav
0.0,aFVFvJNnFt0.004.wav
0.0,Or2_bP4lWYI.005.wav
0.0,YiX6thczM1w.002.wav
1.0,ROTx-0q1F9M.001.wav
1.0,kAjPHyfol4w.001.wav
1.0,ZqbJIM7rmO8.005.wav
0.0,UipoC_HLOP0.001.wav
0.0,UoC_4qi_m9c.003.wav
1.0,KahSwziq8F0.001.wav
0.0,fDw_PAgW07o.002.wav
1.0,fBMKlYUjA9E.000.wav
0.0,zMXIf66PPhU.001.wav
0.0,8ZHpqRJ39HA.002.wav
0.0,Gdrgw7Z6tLg.003.wav
0.0,C-48U5oDuvw.004.wav
1.0,FwjoTGcsFNg.002.wav
0.0,Oe7ItP7gS4w.004.wav
0.0,vAEqpUwBMJQ.005.wav
1.0,mkWfG-4vvGc.000.wav
1.0,o-fNF5QVMNo.005.wav
0.0,EMNcIRgaDMg.004.wav
1.0,54TGLGvIm_8.004.wav
0.0,g0Zlp-F6Z6E.003.wav
1.0,W2AB3UUyvwI.005.wav
0.0,geXpIfaFzF4.004.wav
0.0,kUv0BJQmKq0.002.wav
0.0,nUbhRInpVbA.005.wav
1.0,7UQt8QB3cQY.003.wav
0.0,shtirfEzWFA.002.wav
1.0,HX-3jJdK7HM.004.wav
1.0,cgp1OzTOq1o.000.wav
0.0,nCWEEoJfjgE.000.wav
0.0,3R2LrAKCWr8.001.wav
1.0,YjXUMygVw7U.002.wav
1.0,NdAJGXf8aos.002.wav
0.0,DCROfrHI1MU.000.wav
0.0,wBCSJVBr4ZE.004.wav
0.0,cQRFb-xa4Vc.005.wav
0.0,mpk5Ubw2fj8.000.wav
1.0,5U0xeSXEZOU.000.wav
1.0,XEpdSMQfEOs.002.wav
0.0,t0AupkXkkZw.004.wav
1.0,gX20EUUZc9M.004.wav
0.0,3HA2W1s4oP8.001.wav
0.0,WOyix7rTgwI.001.wav
0.0,P0ZzjnS8E24.000.wav
0.0,zxuPCshTSOs.005.wav
1.0,3RhBqNzCMG8.001.wav
0.0,nKx64KH7Xks.002.wav
0.0,NVvKBE5FTMk.005.wav
0.0,8narByy2B5g.004.wav
0.0,9a-3LrB7cDI.005.wav
0.0,Qkao4XiSflU.003.wav
0.0,Hklc55y7vUI.005.wav
0.0,a5tVPpLsaGc.003.wav
1.0,duEi37qVB7k.000.wav
1.0,qoZwA4ESb7g.000.wav
0.0,7nhJXn9PI0I.004.wav
0.0,jxt1W2WRNHQ.004.wav
0.0,K-iwJMxjyx4.000.wav
0.0,NCm736FngNo.000.wav
0.0,c2LeNguVNrI.002.wav
1.0,PReOtefm17s.002.wav
0.0,9c66Lb7e1BQ.003.wav
0.0,8Z6PrQdqffA.005.wav
1.0,m4-vvEeWP8s.002.wav
1.0,lxnV9X8T2Zc.003.wav
0.0,ahqyOhg6D7c.003.wav
0.0,mFz5Fbs97QA.003.wav
